a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.linkquality	a.linklowquality	a.commentsnotes	a.titlequality	a.titlelowquality	a.rank	m._domain_url	m._sourcexml	m._ql_title	m._unkvalue	m._control	m._ql_url
kyin	174	174	eeb860339563bfadfca6edf83bf88f0a	173http://movies.disney.com/	2015-04-10	qlv416working	2			1		2	http://movies.disney.com/	bing-ql.ysec01.ans.xml	All Movies	1	173	http://movies.disney.com/all-movies
kyin	174	174	f268e6337ebbe9c3a0fd1c5d42663b5e	180http://movies.disney.com/	2015-04-10	qlv416working	3	Topic too specific		1		9	http://movies.disney.com/	v4.16.singlelayer.newf.newgbdt.xml	Up	6	180	http://movies.disney.com/up
kyin	174	174	fa7ef09b57c5f87871d8d9f62742cb4a	177http://movies.disney.com/	2015-04-10	qlv416working	3	Topic too specific		1		6	http://movies.disney.com/	v4.16.singlelayer.newf.newgbdt.xml	Games	3	177	http://movies.disney.com/frozen/games-activities
kyin	175	175	215367f8b02b06ac10a8c368b6937be4	720http://peoria.craigslist.org/	2015-04-10	qlv416working	1		Missing the &	2		1	http://peoria.craigslist.org/	bing-ql.ysec01.ans.xml	Cars Trucks	1	720	http://peoria.craigslist.org/i/autos
kyin	175	175	3d1f438cdcb15b6b4fe9459c8e823064	729http://peoria.craigslist.org/	2015-04-10	qlv416working	1		Missing the &	2	Too long	10	http://peoria.craigslist.org/	v4.16.singlelayer.newf.newgbdt.xml	Cars  Trucks - By Owner	4	729	http://peoria.craigslist.org/cto/
kyin	175	175	3eaee11909eb04a4572c228c3b93ae9f	721http://peoria.craigslist.org/	2015-04-10	qlv416working	1			1		2	http://peoria.craigslist.org/	bing-ql.ysec01.ans.xml	Apts / Housing	2	721	http://peoria.craigslist.org/search/apa
kyin	175	175	723ab62cd872b0f717628eec5ef1981c	724http://peoria.craigslist.org/	2015-04-10	qlv416working	1		Missing the &	2		5	http://peoria.craigslist.org/	bing-ql.ysec01.ans.xml	Farm Garden	4	724	http://peoria.craigslist.org/search/gra
kyin	175	175	75cafcde7fa0a44d956b3c6a9c57fcb8	727http://peoria.craigslist.org/	2015-04-10	qlv416working	1			1		8	http://peoria.craigslist.org/	v4.16.singlelayer.newf.newgbdt.xml	Apts / Housing	2	727	http://peoria.craigslist.org/apa/
kyin	175	175	7fb32cc23fd20eba1f05ff4fd6bea7ac	726http://peoria.craigslist.org/	2015-04-10	qlv416working	1			1		7	http://peoria.craigslist.org/	v4.16.singlelayer.newf.newgbdt.xml	Furniture	3	726	http://peoria.craigslist.org/fua/
kyin	175	175	85b3f8157db2932de283483e3188a27c	728http://peoria.craigslist.org/	2015-04-10	qlv416working	1			2	Bad capitalization,Too long	9	http://peoria.craigslist.org/	v4.16.singlelayer.newf.newgbdt.xml	apts/housing For Rent	5	728	http://peoria.craigslist.org/search/apa
kyin	175	175	a57417652918438a7a6f32d73a32afd5	722http://peoria.craigslist.org/	2015-04-10	qlv416working	1			1		3	http://peoria.craigslist.org/	bing-ql.ysec01.ans.xml	Motorcycles	5	722	http://peoria.craigslist.org/i/motorcycles
kyin	175	175	bf69ed61650711c858b78692d9a971b6	725http://peoria.craigslist.org/	2015-04-10	qlv416working	2			2		6	http://peoria.craigslist.org/	v4.16.singlelayer.newf.newgbdt.xml	General	6	725	http://peoria.en.craigslist.org/search/for
kyin	175	175	c9fa9d23d2a975d97a1ba58c6788bc4f	723http://peoria.craigslist.org/	2015-04-10	qlv416working	1			1		4	http://peoria.craigslist.org/	bing-ql.ysec01.ans.xml	Furniture	3	723	http://peoria.craigslist.org/search/fua
kyin	175	175	ed01d942372f434f2a90a7c0230dbe1d	719http://peoria.craigslist.org/	2015-04-10	qlv416working	1			1		0	http://peoria.craigslist.org/	bing-ql.ysec01.ans.xml	Pets	6	719	http://peoria.craigslist.org/search/pet
kyin	178	178	03c9e885cb88578cf1756f7203893426	3865http://www.literotica.com/	2015-04-10	qlv416working	1			1		10	http://www.literotica.com/	v4.16.singlelayer.newf.newgbdt.xml	Top Lists	5	3865	http://literotica.com/top
kyin	178	178	22b9bba7423d7bb126cbeb7fc64a6b49	3866http://www.literotica.com/	2015-04-10	qlv416working	3	Topic too specific		2	Too long	11	http://www.literotica.com/	v4.16.singlelayer.newf.newgbdt.xml	Taboo Sex Stories	3	3866	http://literotica.com/c/taboo-sex-stories
kyin	178	178	2371b1a174a77980c9b440dde2742535	3857http://www.literotica.com/	2015-04-10	qlv416working	3	Topic too specific		1		2	http://www.literotica.com/	bing-ql.ysec01.ans.xml	Story Tags	1	3857	http://tags.literotica.com/
kyin	178	178	2caf0fedb54872f205d1561933d88dba	3861http://www.literotica.com/	2015-04-10	qlv416working	3	Topic too specific		4	Irrelevant	6	http://www.literotica.com/	v4.16.singlelayer.newf.newgbdt.xml	Home	4	3861	http://tags.literotica.com
kyin	178	178	308103bd2a5a9024ed7a0b45ad351e83	3855http://www.literotica.com/	2015-04-10	qlv416working	3	Other	Unrelated site	1		0	http://www.literotica.com/	bing-ql.ysec01.ans.xml	Teenie Files	5	3855	http://www.literotica.com/stories/out.php?teeniefiles.com
kyin	178	178	3fd74d2bb202d2127ca665bb49fb5a1a	3860http://www.literotica.com/	2015-04-10	qlv416working	3	Time-sensitive		1		5	http://www.literotica.com/	bing-ql.ysec01.ans.xml	2012 Summer Lovin	6	3860	http://www.literotica.com/stories/contest.php/summer-lovin-2012
kyin	178	178	436edbb27cc95b984653e60bbae9c7a4	3864http://www.literotica.com/	2015-04-10	qlv416working	1			1		9	http://www.literotica.com/	v4.16.singlelayer.newf.newgbdt.xml	Stories	1	3864	http://literotica.com/stories
kyin	178	178	45eb8faaf1b80e85d988271eae24360c	3858http://www.literotica.com/	2015-04-10	qlv416working	1			4	Irrelevant	3	http://www.literotica.com/	bing-ql.ysec01.ans.xml	Search	2	3858	http://www.literotica.com/top/
kyin	178	178	6feabd4dfeb2b7bca23a9e8803fbcd1a	3863http://www.literotica.com/	2015-04-10	qlv416working	3	Topic too specific		2	Too long	8	http://www.literotica.com/	v4.16.singlelayer.newf.newgbdt.xml	Wife Sex Stories	6	3863	http://www.literotica.com/c/loving-wives
kyin	178	178	dd7a6cc992e766e5e4848280ff7a89ff	3856http://www.literotica.com/	2015-04-10	qlv416working	1			2	Too long	1	http://www.literotica.com/	bing-ql.ysec01.ans.xml	Literotica Discussion Board	3	3856	http://forum.literotica.com/
kyin	178	178	f1b85f82e4e0d9c4e468144673d199bf	3859http://www.literotica.com/	2015-04-10	qlv416working	3	Time-sensitive		1		4	http://www.literotica.com/	bing-ql.ysec01.ans.xml	2013 Summer Lovin	4	3859	http://www.literotica.com/stories/contest.php/summer-lovin-2013
kyin	178	178	f3fb2392d389512cbda4a6d8dade299e	3862http://www.literotica.com/	2015-04-10	qlv416working	1			2	Too long	7	http://www.literotica.com/	v4.16.singlelayer.newf.newgbdt.xml	New Erotic Stories	2	3862	http://literotica.com/stories/new_submissions.php
kyin	180	180	03a4541bf59f1eb5c1db3159465902c2	86http://www.starz.com/	2015-04-10	qlv416working	1			1		5	http://www.starz.com/	bing-ql.ysec01.ans.xml	Schedule	1	86	http://www.starz.com/schedule
kyin	180	180	1857d574e1fa0333762935b685d8ad9e	84http://www.starz.com/	2015-04-10	qlv416working	3	Other	Different website	1		3	http://www.starz.com/	bing-ql.ysec01.ans.xml	Encore	6	84	http://www.starz.com/channels/encore
kyin	180	180	21d928b73db1e202d050365d72642d43	85http://www.starz.com/	2015-04-10	qlv416working	2			1		4	http://www.starz.com/	bing-ql.ysec01.ans.xml	Spartacus	4	85	http://www.starz.com/originals/spartacus
kyin	180	180	38ac43dbcd40398761f00ba61afecf93	89http://www.starz.com/	2015-04-10	qlv416working	3	Topic too specific		2	Too long	8	http://www.starz.com/	v4.16.singlelayer.newf.newgbdt.xml	Activate ENCORE Play On ...	3	89	https://idp.starz.com/xbox/registration/encoreplay
kyin	180	180	3a1f8f900328b1b3cd8983471c6d3a76	82http://www.starz.com/	2015-04-10	qlv416working	5	404		5		1	http://www.starz.com/	bing-ql.ysec01.ans.xml	Camelot	5	82	http://www.starz.com/originals/Camelot
kyin	180	180	46b25261e43f8524d11577cf14dec2b3	81http://www.starz.com/	2015-04-10	qlv416working	5	404		5		0	http://www.starz.com/	bing-ql.ysec01.ans.xml	Watch Now	3	81	http://www.starz.com/originals/TheWhiteQueen/Videos
kyin	180	180	48e85393c03bc0cbc014123a1c3fa32e	90http://www.starz.com/	2015-04-10	qlv416working	3	Topic too specific		1		9	http://www.starz.com/	v4.16.singlelayer.newf.newgbdt.xml	Play	2	90	https://www.starz.com/starzplay
kyin	180	180	7319d7ffec1f9687591ceb01c98b6b86	83http://www.starz.com/	2015-04-10	qlv416working	3	Other	Redirected to the seed URL	4	Irrelevant	2	http://www.starz.com/	bing-ql.ysec01.ans.xml	Originals	2	83	http://www.starz.com/originals
kyin	180	180	74f49d09509049e499f1db7cc5a9d9b2	88http://www.starz.com/	2015-04-10	qlv416working	3	Other	Redirected to the seed URL	4	Irrelevant	7	http://www.starz.com/	v4.16.singlelayer.newf.newgbdt.xml	Original Series	6	88	http://www.starz.com/originals/Boss
kyin	180	180	9fcbda8400f61380e7c422cd7db1f709	87http://www.starz.com/	2015-04-10	qlv416working	5	404		5		6	http://www.starz.com/	v4.16.singlelayer.newf.newgbdt.xml	Power	5	87	http://www.starz.com/originals/Power
kyin	188	188	11453be213c78a0c31ff983f665ac404	2579http://pbskids.org/	2015-04-10	qlv416working	1			1		1	http://pbskids.org/	bing-ql.ysec01.ans.xml	Games	1	2579	http://pbskids.org/games/
kyin	188	188	19fa4e04e41ef0a32c9a743fba659366	2584http://pbskids.org/	2015-04-10	qlv416working	2			1		6	http://pbskids.org/	v4.16.singlelayer.newf.newgbdt.xml	Curious George	3	2584	http://pbskids.org/curiousgeorge/
kyin	188	188	4de7fa95a59e70a58d324b8ebba638b1	2581http://pbskids.org/	2015-04-10	qlv416working	2			1		3	http://pbskids.org/	bing-ql.ysec01.ans.xml	The Cat in The Hat	5	2581	http://pbskids.org/catinthehat/
kyin	188	188	7bebe705cb42a589ad99fda5099f443b	2583http://pbskids.org/	2015-04-10	qlv416working	1			1		5	http://pbskids.org/	bing-ql.ysec01.ans.xml	Video	2	2583	http://pbskids.org/video/
kyin	188	188	83e8b0d9a779be0afe7350f7b4b99761	2580http://pbskids.org/	2015-04-10	qlv416working	2			1		2	http://pbskids.org/	bing-ql.ysec01.ans.xml	Dinosaur Train	6	2580	http://pbskids.org/dinosaurtrain/
kyin	188	188	c3ff20a2a92c3ecba0505cc5e0cec6a4	2582http://pbskids.org/	2015-04-10	qlv416working	2			1		4	http://pbskids.org/	bing-ql.ysec01.ans.xml	The Electric Company	3	2582	http://pbskids.org/electriccompany/
kyin	188	188	e52be5ea85ce5c420edcb2d389935909	2586http://pbskids.org/	2015-04-10	qlv416working	2			1		8	http://pbskids.org/	v4.16.singlelayer.newf.newgbdt.xml	Daniel Tiger's Neighborhood	5	2586	http://pbskids.org/daniel/
kyin	188	188	ec0c39959d11aaa7ca3188047bc53d7d	2587http://pbskids.org/	2015-04-10	qlv416working	2			1		9	http://pbskids.org/	v4.16.singlelayer.newf.newgbdt.xml	Dinosaur Train	4	2587	http://pbskids.org/dinosaurtrain/
kyin	188	188	f4b32ccef25b4989adee9352f9450372	2585http://pbskids.org/	2015-04-10	qlv416working	2			1		7	http://pbskids.org/	v4.16.singlelayer.newf.newgbdt.xml	Wild Kratts	6	2585	http://pbskids.org/wildkratts
kyin	188	188	ff8d71c0288716a764ebabb9f843a0e0	2578http://pbskids.org/	2015-04-10	qlv416working	2			1		0	http://pbskids.org/	bing-ql.ysec01.ans.xml	Curious George	4	2578	http://pbskids.org/curiousgeorge/
kyin	194	194	0eb835aa7c5eadb02188c24cec2a9f28	918http://hawaiitribune-herald.com/	2015-04-09	qlv416working	2			1		10	http://hawaiitribune-herald.com/	v4.16.singlelayer.newf.newgbdt.xml	E-edition	4	918	http://hawaiitribune-herald.com/e-edition
kyin	194	194	12e249c49d7208ea0e1fc8df50d78c1a	914http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		6	http://hawaiitribune-herald.com/	v4.16.singlelayer.newf.newgbdt.xml	Classifieds	6	914	http://classifieds.hawaiitribune-herald.com/
kyin	194	194	340ad3d264c59ead660495a934dc79ef	919http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		11	http://hawaiitribune-herald.com/	v4.16.singlelayer.newf.newgbdt.xml	Sports	3	919	http://hawaiitribune-herald.com/sports
kyin	194	194	3f3d27c038ca32d719961a6d8968d862	915http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		7	http://hawaiitribune-herald.com/	v4.16.singlelayer.newf.newgbdt.xml	Obituaries	2	915	http://hawaiitribune-herald.com/obituaries
kyin	194	194	477650e926014e414dd5c45e20657518	916http://hawaiitribune-herald.com/	2015-04-09	qlv416working	2			2		8	http://hawaiitribune-herald.com/	v4.16.singlelayer.newf.newgbdt.xml	Local	1	916	http://hawaiitribune-herald.com/news/local-news
kyin	194	194	5d75dd84768566e32e9412263c9d737b	911http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		3	http://hawaiitribune-herald.com/	bing-ql.ysec01.ans.xml	Jobs	4	911	http://jobs.hawaiitribune-herald.com/
kyin	194	194	76a07c8d669481067c4bb70a4ac11f53	908http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		0	http://hawaiitribune-herald.com/	bing-ql.ysec01.ans.xml	Classifieds	3	908	http://classifieds.hawaiitribune-herald.com/
kyin	194	194	8000711dab3883f26cae1107d6d79622	910http://hawaiitribune-herald.com/	2015-04-09	qlv416working	2			1		2	http://hawaiitribune-herald.com/	bing-ql.ysec01.ans.xml	Local News	2	910	http://hawaiitribune-herald.com/news/local-news
kyin	194	194	af344c4afaeb633683c40ac78b28ab40	912http://hawaiitribune-herald.com/	2015-04-09	qlv416working	2			2		4	http://hawaiitribune-herald.com/	bing-ql.ysec01.ans.xml	e-Edition	6	912	http://hawaiitribune-herald.com/e-edition
kyin	194	194	ccfab7032bc08e9723d5ee20658e1349	917http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		9	http://hawaiitribune-herald.com/	v4.16.singlelayer.newf.newgbdt.xml	Jobs	5	917	http://jobs.hawaiitribune-herald.com/
kyin	194	194	fa3b879a6768bbc1aa2358b4eeb302ed	909http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		1	http://hawaiitribune-herald.com/	bing-ql.ysec01.ans.xml	Obituaries	1	909	http://hawaiitribune-herald.com/obituaries
kyin	194	194	ffbfdc34d7aed8946d8a33e5135d16f2	913http://hawaiitribune-herald.com/	2015-04-09	qlv416working	1			1		5	http://hawaiitribune-herald.com/	bing-ql.ysec01.ans.xml	Sports	5	913	http://hawaiitribune-herald.com/sports
kyin	199	199	013caa31a7a0359bbdf6bb59d6bc2d8e	3952http://www.overstock.com/	2015-04-09	qlv416working	1		Missing the &	2		6	http://www.overstock.com/	v4.16.singlelayer.newf.newgbdt.xml	Bedding  Bath	4	3952	http://www.overstock.com/Bedding-Bath/43/store.html
kyin	199	199	299d22f429f3db6873ebc8756108c545	3951http://www.overstock.com/	2015-04-09	qlv416working	1		Missing the &	2		5	http://www.overstock.com/	bing-ql.ysec01.ans.xml	Clothing  Shoes	4	3951	http://www.overstock.com/Clothing-Shoes/7/store.html
kyin	199	199	4e080cf9ebef286d667615dfeebc6c3f	3950http://www.overstock.com/	2015-04-09	qlv416working	1			1		4	http://www.overstock.com/	bing-ql.ysec01.ans.xml	Furniture	1	3950	http://www.overstock.com/Home-Garden/Furniture/32/dept.html
kyin	199	199	60fdbadf665843484f33d3ecc6d8a98b	3956http://www.overstock.com/	2015-04-09	qlv416working	1			1		10	http://www.overstock.com/	v4.16.singlelayer.newf.newgbdt.xml	Electronics	3	3956	http://overstock.com/Electronics/2/store.html
kyin	199	199	651d296a25e9148fbb2d5152da66dee3	3949http://www.overstock.com/	2015-04-09	qlv416working	1			1		3	http://www.overstock.com/	bing-ql.ysec01.ans.xml	Electronics	2	3949	http://www.overstock.com/Electronics/2/store.html
kyin	199	199	706fc6a95e24255d69cd560f0df15bdd	3954http://www.overstock.com/	2015-04-09	qlv416working	1		Missing the &	2		8	http://www.overstock.com/	v4.16.singlelayer.newf.newgbdt.xml	Home  Garden	6	3954	http://overstock.com/Home-Garden/1/store.html
kyin	199	199	a9dcdc504d6c295964a6ca607d5fb898	3946http://www.overstock.com/	2015-04-09	qlv416working	1		Missing the &	2		0	http://www.overstock.com/	bing-ql.ysec01.ans.xml	Bedding  Bath	3	3946	http://www.overstock.com/Bedding-Bath/43/store.html
kyin	199	199	c4407d7c166d976fe14b63309b32de1d	3955http://www.overstock.com/	2015-04-09	qlv416working	1		Missing the &	2		9	http://www.overstock.com/	v4.16.singlelayer.newf.newgbdt.xml	Clothing  Shoes	2	3955	http://overstock.com/Clothing-Shoes/7/store.html
kyin	199	199	e2bca01dbaf8c1994a44a929b8bf378d	3953http://www.overstock.com/	2015-04-09	qlv416working	1			1		7	http://www.overstock.com/	v4.16.singlelayer.newf.newgbdt.xml	Jewelry	5	3953	http://overstock.com/Jewelry-Watches/Jewelry/13/dept.html
kyin	199	199	f680149cf3d0aff52bfd78d1ddbbf4c0	3947http://www.overstock.com/	2015-04-09	qlv416working	1			1		1	http://www.overstock.com/	bing-ql.ysec01.ans.xml	Jewelry	6	3947	http://www.overstock.com/Jewelry-Watches/4/store.html
kyin	199	199	f69af241daa6083fe613de49747a5bc0	3948http://www.overstock.com/	2015-04-09	qlv416working	1		Missing the &	2		2	http://www.overstock.com/	bing-ql.ysec01.ans.xml	Home  Garden	5	3948	http://www.overstock.com/Home-Garden/1/store.html
kyin	201	201	0a933247bf7fa9f5bbbbd5ee71f294ff	2767http://westchester.news12.com/	2015-04-16	qlv416working	2			1		8	http://westchester.news12.com/	v4.16.singlelayer.newf.newgbdt.xml	Westchester	2	2767	http://westchester.news12.com/news
kyin	201	201	28d69164b3695e7ff81b89abbd2c619f	2764http://westchester.news12.com/	2015-04-16	qlv416working	2			1		5	http://westchester.news12.com/	bing-ql.ysec01.ans.xml	Traffic	4	2764	http://traffic.news12.com/westchester/
kyin	201	201	59e4f794b608c6ae0d0fa1a31e70daf7	2766http://westchester.news12.com/	2015-04-16	qlv416working	3	Topic too specific		2		7	http://westchester.news12.com/	v4.16.singlelayer.newf.newgbdt.xml	Team	4	2766	http://westchester.news12.com/news-team
kyin	201	201	649f75b918abcb7508df5661dbaff83d	2762http://westchester.news12.com/	2015-04-16	qlv416working	2			1		3	http://westchester.news12.com/	bing-ql.ysec01.ans.xml	Multimedia	3	2762	http://westchester.news12.com/multimedia
kyin	201	201	8ab31e2c8e390137ba5fd3d6d9bfeb54	2761http://westchester.news12.com/	2015-04-16	qlv416working	1			1		2	http://westchester.news12.com/	bing-ql.ysec01.ans.xml	Weather	1	2761	http://westchester.news12.com/weather
kyin	201	201	b4dd109500fd115f770133efd99917cd	2765http://westchester.news12.com/	2015-04-16	qlv416working	2			1		6	http://westchester.news12.com/	v4.16.singlelayer.newf.newgbdt.xml	Events	6	2765	http://westchester.news12.com/travel/events
kyin	201	201	df6cc157e0bfcc7eacf894c3ec3fc631	2763http://westchester.news12.com/	2015-04-16	qlv416working	2			1		4	http://westchester.news12.com/	bing-ql.ysec01.ans.xml	Top Stories	2	2763	http://westchester.news12.com/news/top-stories-1.4266077
kyin	201	201	e1c7821d202584225811205ad77275c4	2760http://westchester.news12.com/	2015-04-16	qlv416working	3	Topic too specific		1		1	http://westchester.news12.com/	bing-ql.ysec01.ans.xml	News Team	5	2760	http://westchester.news12.com/news-team
kyin	201	201	e2a1128df5b88b1bf1cb2f712fe0da1a	2768http://westchester.news12.com/	2015-04-16	qlv416working	3	Topic too specific		1		9	http://westchester.news12.com/	v4.16.singlelayer.newf.newgbdt.xml	Tappan Zee Bridge	5	2768	http://westchester.news12.com/features/tappan-zee-bridge
kyin	201	201	e5c1a2eea0ebdc14fb91de68bbe9653c	2759http://westchester.news12.com/	2015-04-16	qlv416working	2			1		0	http://westchester.news12.com/	bing-ql.ysec01.ans.xml	Contact Us	6	2759	http://westchester.news12.com/services/contact-us-1.3991813
kyin	201	201	ee88413eb7780f345c4a232d8ce3522e	2769http://westchester.news12.com/	2015-04-16	qlv416working	1			1		10	http://westchester.news12.com/	v4.16.singlelayer.newf.newgbdt.xml	Sports	3	2769	http://westchester.news12.com/sports
kyin	203	203	1a302823e891fd2afb9a71e6742c0e5c	1669http://www.indianagazette.com/	2015-04-10	qlv416working	1			2	Too long	8	http://www.indianagazette.com/	v4.16.singlelayer.newf.newgbdt.xml	Jobs - The Indiana ..	4	1669	http://jobs.indianagazette.com
kyin	203	203	1d9c1dfca03ad65ef634e54b32684f60	1668http://www.indianagazette.com/	2015-04-10	qlv416working	2			1		7	http://www.indianagazette.com/	v4.16.singlelayer.newf.newgbdt.xml	Obituaries	1	1668	http://indianagazette.com/news/obituaries
kyin	203	203	28f3974bcbbe737e643d99901fff73f4	1671http://www.indianagazette.com/	2015-04-10	qlv416working	1			1		10	http://www.indianagazette.com/	v4.16.singlelayer.newf.newgbdt.xml	Sports	3	1671	http://indianagazette.com/news/indiana-sports
kyin	203	203	34b38cc73b71985e6e787fc5f4a0b9aa	1662http://www.indianagazette.com/	2015-04-10	qlv416working	1			2	Too long	1	http://www.indianagazette.com/	bing-ql.ysec01.ans.xml	Jobs / Employment	6	1662	http://jobs.indianagazette.com/
kyin	203	203	5179c7d243dfa0daab9c443d2c056c0b	1667http://www.indianagazette.com/	2015-04-10	qlv416working	1			1		6	http://www.indianagazette.com/	v4.16.singlelayer.newf.newgbdt.xml	News	5	1667	http://www.indianagazette.com/news/
kyin	203	203	5a0c61bbe2101d615d94f662efe824f6	1664http://www.indianagazette.com/	2015-04-10	qlv416working	1		Title not detailed enough	2		3	http://www.indianagazette.com/	bing-ql.ysec01.ans.xml	News	2	1664	http://www.indianagazette.com/news/indiana-news/
kyin	203	203	7242dfb37c8b06e094510bb64d420db9	1663http://www.indianagazette.com/	2015-04-10	qlv416working	3	Topic too specific		2	Bad capitalization,Too long	2	http://www.indianagazette.com/	bing-ql.ysec01.ans.xml	Police/Fire/Ems/Courts	3	1663	http://www.indianagazette.com/news/police-courts/
kyin	203	203	8929f593cbedae986a32e00e00e4490d	1670http://www.indianagazette.com/	2015-04-10	qlv416working	2			1		9	http://www.indianagazette.com/	v4.16.singlelayer.newf.newgbdt.xml	Classifieds	6	1670	http://www.indianagazette.com/classifieds/
kyin	203	203	ab6406d01f55ccecb98f9e861ea018e3	1666http://www.indianagazette.com/	2015-04-10	qlv416working	2			1		5	http://www.indianagazette.com/	bing-ql.ysec01.ans.xml	Obituaries	1	1666	http://www.indianagazette.com/news/obituaries/
kyin	203	203	b6411dae0460dda4e5365a7ceefd137a	1672http://www.indianagazette.com/	2015-04-10	qlv416working	1			1		11	http://www.indianagazette.com/	v4.16.singlelayer.newf.newgbdt.xml	County News	2	1672	http://indianagazette.com/news/indiana-news
kyin	203	203	c4694c6d5684ad63f411b90de1c0f04f	1661http://www.indianagazette.com/	2015-04-10	qlv416working	2			1		0	http://www.indianagazette.com/	bing-ql.ysec01.ans.xml	Classifieds	4	1661	http://www.indianagazette.com/classifieds/
kyin	203	203	d6de32ae7be4ee024a31a5a70f87929d	1665http://www.indianagazette.com/	2015-04-10	qlv416working	1			1		4	http://www.indianagazette.com/	bing-ql.ysec01.ans.xml	Sports	5	1665	http://www.indianagazette.com/news/indiana-sports/
kyin	204	204	1fa5eace6f7804f6805b424dcf80b3c6	1877http://www.dor.ms.gov/	2015-04-17	qlv416working	2			1		11	http://www.dor.ms.gov/	v4.16.singlelayer.newf.newgbdt.xml	Contact Us	5	1877	http://dor.ms.gov/perl/ContactUs_new.pl
kyin	204	204	4abddf3c83547557fbdc266541010a9b	1868http://www.dor.ms.gov/	2015-04-17	qlv416working	1			2		2	http://www.dor.ms.gov/	bing-ql.ysec01.ans.xml	Download Forms	4	1868	http://www.dor.ms.gov/downloadforms/main.html
kyin	204	204	4e7e741cd9f825b445406fafdedee869	1869http://www.dor.ms.gov/	2015-04-17	qlv416working	3	Topic too specific		2		3	http://www.dor.ms.gov/	bing-ql.ysec01.ans.xml	Withholding	3	1869	http://www.dor.ms.gov/taxareas/withhold/main.html
kyin	204	204	551d488a4dbe75ed28848d4d32a184ff	1874http://www.dor.ms.gov/	2015-04-17	qlv416working	1			1		8	http://www.dor.ms.gov/	v4.16.singlelayer.newf.newgbdt.xml	Forms	6	1874	https://www.dor.ms.gov/downloadforms/main.html
kyin	204	204	5b27fb8f4542b56d735770af5e11d799	1875http://www.dor.ms.gov/	2015-04-17	qlv416working	1			2		9	http://www.dor.ms.gov/	v4.16.singlelayer.newf.newgbdt.xml	Tags And Titles	2	1875	http://dor.ms.gov/tag_titles.html
kyin	204	204	6f2c86502cc7519890ec9d42e0756081	1871http://www.dor.ms.gov/	2015-04-17	qlv416working	3	Topic too specific		1		5	http://www.dor.ms.gov/	bing-ql.ysec01.ans.xml	Sales and Use Tax	2	1871	http://www.dor.ms.gov/taxareas/sales/main.html
kyin	204	204	a67fe4791d8f804ab87f48a080786435	1872http://www.dor.ms.gov/	2015-04-17	qlv416working	1			1		6	http://www.dor.ms.gov/	v4.16.singlelayer.newf.newgbdt.xml	Individual Income	4	1872	http://dor.ms.gov/taxareas/individ/main.html
kyin	204	204	ab9c0501475e217ba9d25f47359e82a8	1870http://www.dor.ms.gov/	2015-04-17	qlv416working	2			1		4	http://www.dor.ms.gov/	bing-ql.ysec01.ans.xml	Contact Us	6	1870	http://www.dor.ms.gov/perl/ContactUs_new.pl
kyin	204	204	acd7ecc99ddd794fdd12fdf70f19d07e	1867http://www.dor.ms.gov/	2015-04-17	qlv416working	1			1		1	http://www.dor.ms.gov/	bing-ql.ysec01.ans.xml	Individual Income	1	1867	http://www.dor.ms.gov/taxareas/individ/main.html
kyin	204	204	c35a4b98543fb0a66b6910cfed17a58b	1873http://www.dor.ms.gov/	2015-04-17	qlv416working	3	Topic too specific		2		7	http://www.dor.ms.gov/	v4.16.singlelayer.newf.newgbdt.xml	Sales And Use Tax	1	1873	http://dor.ms.gov/taxareas/sales/main.html
kyin	204	204	c9e1bcb5a4a2b111432b1c1d480463df	1876http://www.dor.ms.gov/	2015-04-17	qlv416working	3	Topic too specific		1		10	http://www.dor.ms.gov/	v4.16.singlelayer.newf.newgbdt.xml	Withholding Tax	3	1876	http://dor.ms.gov/taxareas/withhold/main.html
kyin	204	204	eaa6e75333ef48e98e9043869ce7ba88	1866http://www.dor.ms.gov/	2015-04-17	qlv416working	1			1		0	http://www.dor.ms.gov/	bing-ql.ysec01.ans.xml	Tag/Titles	5	1866	http://www.dor.ms.gov/tag_titles.html
kyin	205	205	06db9bf3dd2debca9b4d0124a97639ca	2300https://www.kmfusa.com/	2015-04-17	qlv416working	1			1		6	https://www.kmfusa.com/	v4.16.singlelayer.newf.newgbdt.xml	Contact Us	2	2300	http://kmfusa.com/contact-us
kyin	205	205	094db7211caad792f252e3929d49aca6	2294https://www.kmfusa.com/	2015-04-17	qlv416working	3	Topic too specific	Not specific enough	3	Other	0	https://www.kmfusa.com/	bing-ql.ysec01.ans.xml	Username	6	2294	https://www.kmfusa.com/forgot-username
kyin	205	205	0e188cf28e965411e30be7637cf6aeae	2296https://www.kmfusa.com/	2015-04-17	qlv416working	3	Topic too specific		2		2	https://www.kmfusa.com/	bing-ql.ysec01.ans.xml	Not Registered	3	2296	https://kmfusa.com/register
