a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._control	m._ql_url
corinnek	119	119	152bf19779a0f14ed9afb0128b102f27	1474http://www.phoenix.edu/	2014-10-17	quicklinks009	1		2			3	http://www.phoenix.edu/	Southern Arizona Campus	1474	http://www.phoenix.edu/campus-locations/az/southern-arizona-campus/southern-arizona-campus.html
corinnek	119	119	3fc30b1f428190bc16540dff4882c130	1471http://www.phoenix.edu/	2014-10-17	quicklinks009	3		1		Log in page	0	http://www.phoenix.edu/	student website	1471	http://ecampus.phoenix.edu/
corinnek	119	119	4b9579acd265e9205e5aa5c29863dbd1	1472http://www.phoenix.edu/	2014-10-17	quicklinks009	3	Garbage characters,Other	2			1	http://www.phoenix.edu/	faw.phoenix.edu	1472	http://faw.phoenix.edu/
corinnek	119	119	59f76c7977335dfe5610fd731a4af659	1473http://www.phoenix.edu/	2014-10-17	quicklinks009	4	Repetitive,Bad capitalization,Irrelevant	1		log in page	2	http://www.phoenix.edu/	UoP	1473	http://mycampus.phoenix.edu/
corinnek	119	119	c9d03bbd8313e57343b05c76ff08f5aa	1478http://www.phoenix.edu/	2014-10-17	quicklinks009	4		4			7	http://www.phoenix.edu/	canonical	1478	http://www.phoenix.edu/profiles/faculty/marilyn-klakovich/articles/florence-nightingale-a-nursing-leader-ahead-of-her-time.html
corinnek	119	119	d086429ea6a88e2ecba054003afec463	1476http://www.phoenix.edu/	2014-10-17	quicklinks009	3	Garbage characters	3	Topic too specific		5	http://www.phoenix.edu/	Modesto Learning Center - Salida â€º	1476	http://www.phoenix.edu/campus-locations/ca/sacramento-valley-campus/modesto-learning-center.html
corinnek	119	119	db8a0844cf5e4a05eee347604f9cb4a3	1477http://www.phoenix.edu/	2014-10-17	quicklinks009	3	Garbage characters	3	Topic too specific		6	http://www.phoenix.edu/	Woodland Hills Learning Center â€º	1477	http://www.phoenix.edu/campus-locations/ca/southern-california-campus/woodland-hills-learning-center.html
corinnek	119	119	dd91da1830035056d17b1dc74c5a6d5f	1475http://www.phoenix.edu/	2014-10-17	quicklinks009	1		2			4	http://www.phoenix.edu/	Bay Area Campus	1475	http://www.phoenix.edu/campus-locations/ca/bay-area-campus/bay-area-campus.html
corinnek	121	121	036b99c9ba1e452cc676534a98ccdc11	1551http://www.presstv.ir/	2014-10-18	quicklinks009	2		3	Topic too specific,Time-sensitive		6	http://www.presstv.ir/	The CIA Hoax, Flight 370 Revealed	1551	http://www.presstv.ir/detail/2014/03/25/355959/the-cia-hoax-flight-370-revealed/
corinnek	121	121	217bea3915fd7f13c185712a212b0e25	1548http://www.presstv.ir/	2014-10-18	quicklinks009	2		3	Topic too specific,Time-sensitive		3	http://www.presstv.ir/	Israel not Jewish state to us: Abbas	1548	http://www.presstv.ir/detail/2014/01/12/345092/israel-not-jewish-state-to-us-abbas/
corinnek	121	121	24823fde1d63d9fe2f4cf4d25b0bfe96	1546http://www.presstv.ir/	2014-10-18	quicklinks009	4	Irrelevant	1			1	http://www.presstv.ir/	Watch Live	1546	http://previous.presstv.ir/
corinnek	121	121	3951f47b9a7fec8b93493a85c6e9f504	1547http://www.presstv.ir/	2014-10-18	quicklinks009	2	Too long	3	Topic too specific		2	http://www.presstv.ir/	More Press TV articles by Gordon Duff	1547	http://www.presstv.ir/Contributors/248113.html
corinnek	121	121	3fefbac9f76423b0031819002092e54f	1553http://www.presstv.ir/	2014-10-18	quicklinks009	3	Too long	2			8	http://www.presstv.ir/	Watch Press TV Live (300 Kbps)	1553	http://www.presstv.ir/live/
corinnek	121	121	48106293fdfdc386963ba1e01ac38352	1549http://www.presstv.ir/	2014-10-18	quicklinks009	2		3	Topic too specific,Time-sensitive		4	http://www.presstv.ir/	Pentagon will not retire US warship	1549	http://www.presstv.ir/detail/2014/02/07/349709/pentagon-will-not-retire-us-warship/
corinnek	121	121	6173fb444124785641923dfe09f5bd0a	1552http://www.presstv.ir/	2014-10-18	quicklinks009	5	Non-market language	5			7	http://www.presstv.ir/	Ù¾Ø±Ø³ ØªÛŒ ÙˆÛŒ	1552	http://www.presstv.ir/live.html
corinnek	121	121	c5dde69e655852722df1919249abe46d	1554http://www.presstv.ir/	2014-10-18	quicklinks009	1		1			9	http://www.presstv.ir/	Iran	1554	http://www.presstv.ir/section/3510201.html
corinnek	121	121	ded5662c34186da158ad8249871602f4	1545http://www.presstv.ir/	2014-10-18	quicklinks009	3	Other	1			0	http://www.presstv.ir/	English	1545	http://edition.presstv.ir/
corinnek	121	121	f13682d6316699abe1a8873b89d60622	1550http://www.presstv.ir/	2014-10-18	quicklinks009	4	Irrelevant	2			5	http://www.presstv.ir/	Watch Live	1550	http://www.presstv.ir/detail/2014/02/24/351983/finns-oppose-nato-membership-bid/
corinnek	122	122	143840dab63db68e552cb252c52652e7	1356http://www.newsleader.com/	2014-10-17	quicklinks009	4		4			4	http://www.newsleader.com/	canonical	1356	http://www.newsleader.com/story/life/announcements/obituaries/2014/06/15/john-w-brooks/10553325/
corinnek	122	122	519dd28581296f1a3b905addf33ea4eb	1353http://www.newsleader.com/	2014-10-17	quicklinks009	4	Garbage characters,Irrelevant	4	Time-sensitive	2012	1	http://www.newsleader.com/	Continue Reading Â»	1353	http://www.newsleader.com/article/20120908/ENTERTAINMENT07/309090005/Hideaway-CubanBurger-unforgettable
corinnek	122	122	5bfc0150f4b4cd9b93274959e723e694	1358http://www.newsleader.com/	2014-10-17	quicklinks009	4		4			6	http://www.newsleader.com/	canonical	1358	http://www.newsleader.com/story/news/local/2014/06/11/one-dead-tractor-trailer-crash-staunton/10317185/
corinnek	122	122	67dace7ab727ce28d2604f2feb8e734b	1352http://www.newsleader.com/	2014-10-17	quicklinks009	4	Garbage characters,Irrelevant	4	404		0	http://www.newsleader.com/	BROWSE ALL TOPICS Â»	1352	http://topics.newsleader.com/
corinnek	122	122	91aaf6a13b051d57b1e8aad5fd17e1b4	1355http://www.newsleader.com/	2014-10-17	quicklinks009	1		2			3	http://www.newsleader.com/	Obituaries	1355	http://www.newsleader.com/section/OBITUARIES/
corinnek	122	122	9ecf60f5004f8d30347a4c4bdce47fbe	1357http://www.newsleader.com/	2014-10-17	quicklinks009	4		4			5	http://www.newsleader.com/	canonical	1357	http://www.newsleader.com/story/news/2014/06/02/norfolk-gets-evidence-climate-change-every-high-tide/9859991/
corinnek	122	122	9fb5b65b8362941fbfe2e2a574f45af1	1354http://www.newsleader.com/	2014-10-17	quicklinks009	1		2			2	http://www.newsleader.com/	Obituaries	1354	http://www.newsleader.com/section/OBITUARIES
corinnek	124	124	07c4d2afe54c2db0f206e2f980c2a4df	781http://www.freeslots.com/	2014-10-18	quicklinks009	3	Repetitive	1			2	http://www.freeslots.com/	Free Slots	781	http://www.freeslots.com/Slot22.htm
corinnek	124	124	37bc7a32e0af50c25bef4d479499a2fb	784http://www.freeslots.com/	2014-10-18	quicklinks009	5		5		black screen	5	http://www.freeslots.com/	Pirates	784	http://www.freeslots.com/pirates.htm
corinnek	124	124	6831e178bc7fa2006f9c349fe022c05e	787http://www.freeslots.com/	2014-10-18	quicklinks009	2		3	Topic too specific		8	http://www.freeslots.com/	Mall Shopping Spree	787	http://www.freeslots.com/slot512.htm
corinnek	124	124	696a81881c7585b1434815088d61d570	788http://www.freeslots.com/	2014-10-18	quicklinks009	3	Too long,Irrelevant	2			9	http://www.freeslots.com/	Free Slots 3	788	http://www.freeslots.com/slots-3.htm
corinnek	124	124	7dffe7ba4a540918ac81cf10a4f299ed	780http://www.freeslots.com/	2014-10-18	quicklinks009	2		2			1	http://www.freeslots.com/	Times Twelve	780	http://www.freeslots.com/Slot11.htm
corinnek	124	124	7e812489e2ac75245019a1d9836e678f	782http://www.freeslots.com/	2014-10-18	quicklinks009	2		3	Topic too specific		3	http://www.freeslots.com/	Treasures of Egypt	782	http://www.freeslots.com/Slot515.htm
corinnek	124	124	a7f8b29bbc9da82b459abe3feeec4647	783http://www.freeslots.com/	2014-10-18	quicklinks009	2		2			4	http://www.freeslots.com/	Fruit Smoothie	783	http://www.freeslots.com/no/Slot500.htm
corinnek	124	124	b5a554482373cb50a970ac50a98bf69d	785http://www.freeslots.com/	2014-10-18	quicklinks009	1		2			6	http://www.freeslots.com/	Video Poker	785	http://www.freeslots.com/poker.htm
corinnek	124	124	c5d31138f2853c3fa8c5c94fc18c18f7	786http://www.freeslots.com/	2014-10-18	quicklinks009	4	Irrelevant	2			7	http://www.freeslots.com/	2x	786	http://www.freeslots.com/slot3.htm
corinnek	124	124	d2cdafe590cc93c5f5649d139ca02415	779http://www.freeslots.com/	2014-10-18	quicklinks009	3		1			0	http://www.freeslots.com/	Freeslots	779	http://www.freeslots.com/ClassicSlots.htm
corinnek	135	135	16a880e95b14340f20a0c43148b13d84	1791http://www.trulia.com/	2014-10-17	quicklinks009	1		4	Topic too specific		3	http://www.trulia.com/	Sarasota Homes for Sale	1791	http://www.trulia.com/FL/Sarasota/
corinnek	135	135	16da85ba45b69cec8437bf4f458aa3bc	1788http://www.trulia.com/	2014-10-17	quicklinks009	2		4	Topic too specific		0	http://www.trulia.com/	Bakersfield Homes for Sale	1788	http://www.trulia.com/CA/Bakersfield/
corinnek	135	135	1b2fd75bfcb067970fc0d66941856cfb	1796http://www.trulia.com/	2014-10-17	quicklinks009	1		3	Topic too specific		8	http://www.trulia.com/	Ohio homes	1796	http://www.trulia.com/property-sitemap/OH/
corinnek	135	135	22ca6105216b677a77b8684fcead71ab	1789http://www.trulia.com/	2014-10-17	quicklinks009	2		3	Topic too specific		1	http://www.trulia.com/	Florida	1789	http://www.trulia.com/FL/
corinnek	135	135	5f2b20d64f8331cf66b515488cf060cb	1795http://www.trulia.com/	2014-10-17	quicklinks009	2		1			7	http://www.trulia.com/	U.S. Property records	1795	http://www.trulia.com/property-sitemap/
corinnek	135	135	824bf2704ce7b77096322e4cacb9c62f	1792http://www.trulia.com/	2014-10-17	quicklinks009	3	Poor truncation	4	Topic too specific		4	http://www.trulia.com/	Glen Oaks	1792	http://www.trulia.com/NY/
corinnek	135	135	9e7153b1b986eeab7d8de672f246b9df	1793http://www.trulia.com/	2014-10-17	quicklinks009	3	Too long,Irrelevant	4	Topic too specific		5	http://www.trulia.com/	Marion Heights PA real estate	1793	http://www.trulia.com/PA/
corinnek	135	135	a06d9a1d571927372b38dbdff912c5bb	1794http://www.trulia.com/	2014-10-17	quicklinks009	1		4	Topic too specific		6	http://www.trulia.com/	Nashville Homes for Sale	1794	http://www.trulia.com/TN/Nashville/
corinnek	135	135	ce8dd77041ea349eddb99cbf68fd4adf	1797http://www.trulia.com/	2014-10-17	quicklinks009	2		2			9	http://www.trulia.com/	Advice	1797	http://www.trulia.com/voices/
corinnek	135	135	d90a8f8d341f62593636c2e32c164922	1790http://www.trulia.com/	2014-10-17	quicklinks009	2		3	Topic too specific		2	http://www.trulia.com/	Miami real estate	1790	http://www.trulia.com/FL/Miami/
corinnek	136	136	1f2a9e8ae3a47987edb888ba4dd6addc	1775http://www.timesnews.net/	2014-10-17	quicklinks009	2		2			6	http://www.timesnews.net/	Read the E-Edition Online	1775	http://www.timesnews.net/e-edition
corinnek	136	136	280dd7bb3ace5443420073d931bc0e36	1770http://www.timesnews.net/	2014-10-17	quicklinks009	1		2			1	http://www.timesnews.net/	Arrested	1770	http://www.timesnews.net/arrested
corinnek	136	136	757c8962b1d57d018d8b6cc35e458bca	1771http://www.timesnews.net/	2014-10-17	quicklinks009	2		4	Topic too specific,Time-sensitive	2013	2	http://www.timesnews.net/	Abby Rike: There Is Life After Tragedy	1771	http://www.timesnews.net/article/9061047/abby-rike-there-is-life-after-tragedy
corinnek	136	136	9dfb3b32500c0d3cd9f7e3890477c9c0	1772http://www.timesnews.net/	2014-10-17	quicklinks009	2		4	Topic too specific,Time-sensitive	2013	3	http://www.timesnews.net/	â€˜Counting Carsâ€™ crew member visits Greeneville	1772	http://www.timesnews.net/article/9062201/counting-cars-crew-member-visits-greeneville
corinnek	136	136	bbded5826d6a7563441c2cde758d439c	1773http://www.timesnews.net/	2014-10-17	quicklinks009	2		4	Topic too specific,Time-sensitive		4	http://www.timesnews.net/	Tenn. bill would make daylight saving time permanent in state	1773	http://www.timesnews.net/article/9073435/bill-would-make-tenn-daylight-savings-time-permanent
corinnek	136	136	c2be47a1efe8204ed8c34b2b41a642d8	1777http://www.timesnews.net/	2014-10-17	quicklinks009	2		1			8	http://www.timesnews.net/	Local News	1777	http://www.timesnews.net/section/local-news
corinnek	136	136	d2255238b251acdc6accb1bf6c6f526a	1769http://www.timesnews.net/	2014-10-17	quicklinks009	1		2			0	http://www.timesnews.net/	Events	1769	http://events.timesnews.net/
corinnek	136	136	d5b247750290d74d428f2dd0073ef7d1	1776http://www.timesnews.net/	2014-10-17	quicklinks009	2		2			7	http://www.timesnews.net/	Obits	1776	http://www.timesnews.net/obits
corinnek	136	136	f7038780b83235ec2e500c56986b6b29	1774http://www.timesnews.net/	2014-10-17	quicklinks009	2		4	Topic too specific,Time-sensitive		5	http://www.timesnews.net/	UPDATE: Two dead in murder, suicide near Church Hill	1774	http://www.timesnews.net/article/9074328/hcso-investigating-attempted-murder-suicide-double-shooting-near-church-hill
corinnek	137	137	0fc4fc0be6df364fdfbb201fca64b4b8	811http://www.games.com/	2014-10-17	quicklinks009	4	Irrelevant	4	Topic too specific		3	http://www.games.com/	Game Info	811	http://www.games.com/game/popcap/bookworm
corinnek	137	137	2060a373a29dae70e33ebca1ff574048	815http://www.games.com/	2014-10-17	quicklinks009	2		4	Topic too specific		7	http://www.games.com/	Just Words	815	http://www.games.com/play/masque-publishing/just-words
corinnek	137	137	84562b3fe8ee80b0b217a5a0ad35a924	809http://www.games.com/	2014-10-17	quicklinks009	4	Irrelevant	3	Topic too specific		1	http://www.games.com/	Game Info	809	http://www.games.com/game/aol-inc/ice-breakers
corinnek	137	137	8d2e0ff78eecc8f17f35cdff1fa0e583	817http://www.games.com/	2014-10-17	quicklinks009	1		1			9	http://www.games.com/	Solitaire Games	817	http://www.games.com/solitaire-games
corinnek	137	137	ae6c0b3c9d20bc54adfef60a997f5a6a	814http://www.games.com/	2014-10-17	quicklinks009	4		4			6	http://www.games.com/	canonical	814	http://www.games.com/play/exoot-games/bouncing-balls/single
corinnek	137	137	bb2c752372f6575faceb735b3ae4b74f	813http://www.games.com/	2014-10-17	quicklinks009	2		2			5	http://www.games.com/	hidden object games	813	http://www.games.com/hidden-object-games
corinnek	137	137	d5365d0b46d0d8f242a8eb8376d6a8c4	816http://www.games.com/	2014-10-17	quicklinks009	2		2			8	http://www.games.com/	Room Escape Games	816	http://www.games.com/room-escape-games
corinnek	137	137	da1584a34d009b8abb6848ef05eab840	810http://www.games.com/	2014-10-17	quicklinks009	4	Irrelevant	3	Topic too specific		2	http://www.games.com/	Game Info	810	http://www.games.com/game/masque-publishing/poker-texas-holdem
corinnek	137	137	e6f0e37dcc698c8d7f358f01e1fcea51	808http://www.games.com/	2014-10-17	quicklinks009	2	Repetitive	2			0	http://www.games.com/	Games.com News	808	http://blog.games.com/
corinnek	137	137	edd297a65700af4b5bfea557a8a39526	812http://www.games.com/	2014-10-17	quicklinks009	2		4	Topic too specific		4	http://www.games.com/	Peggle	812	http://www.games.com/game/popcap/peggle
corinnek	139	139	4425a925ab5c8f133690979b466e3165	1696http://www.stltoday.com/	2014-10-17	quicklinks009	1		2			5	http://www.stltoday.com/	The Platform	1696	http://www.stltoday.com/news/opinion/columns/the-platform/
corinnek	139	139	5defa94e7906c5a38a0501c177dbba7c	1694http://www.stltoday.com/	2014-10-17	quicklinks009	4		4			3	http://www.stltoday.com/	canonical	1694	http://www.stltoday.com/classifieds/jobs/tips-to-get-your-writing-sample-right-for-a-job/article_bbc1ee1e-d1a4-11df-b114-0017a4a78c22.html
corinnek	139	139	61116d6dd0e2c9f5318b8728c6668431	1699http://www.stltoday.com/	2014-10-17	quicklinks009	1		2	Time-sensitive		8	http://www.stltoday.com/	Olympics	1699	http://www.stltoday.com/sports/olympics/
corinnek	139	139	61208fb97e5812218475fe351c366a8b	1697http://www.stltoday.com/	2014-10-17	quicklinks009	1		1			6	http://www.stltoday.com/	Sports	1697	http://www.stltoday.com/sports/
corinnek	139	139	81bda15d02973d2a27ec18e6ef984d7b	1691http://www.stltoday.com/	2014-10-17	quicklinks009	2		2			0	http://www.stltoday.com/	Local Directory	1691	http://local.stltoday.com/
corinnek	139	139	9372ed719d2abd9d42ffb76a6cc11d01	1698http://www.stltoday.com/	2014-10-17	quicklinks009	1		1			7	http://www.stltoday.com/	Football	1698	http://www.stltoday.com/sports/football/
corinnek	139	139	ae538c09f940ec1ace6438201570004d	1693http://www.stltoday.com/	2014-10-17	quicklinks009	2		3	Topic too specific		2	http://www.stltoday.com/	The list of largest St. Louis employers	1693	http://www.stltoday.com/business/local/the-list-of-largest-st-louis-employers/article_c8d3685f-683e-58f9-a8e7-6b2c32dddffb.html
corinnek	139	139	c09c5a8e952e6b98c986b52e888c39a6	1692http://www.stltoday.com/	2014-10-17	quicklinks009	2		1			1	http://www.stltoday.com/	Local	1692	http://www.stltoday.com/business/local/
corinnek	139	139	cbcc0f76a981707c411e9f42980bc00d	1695http://www.stltoday.com/	2014-10-17	quicklinks009	3		2			4	http://www.stltoday.com/	CRIME	1695	http://www.stltoday.com/news/local/crime-and-courts/
corinnek	143	143	061992409a74563c53e036ee6e8ad83e	1679http://www.ssa.gov/	2014-10-18	quicklinks009	2		1			4	http://www.ssa.gov/	Disability Programs	1679	http://www.ssa.gov/disability/
corinnek	143	143	2079a02f03372b396a83932517b32833	1682http://www.ssa.gov/	2014-10-18	quicklinks009	2	Too long	3	Topic too specific,Time-sensitive		7	http://www.ssa.gov/	OASDI and SSI Program Rates & Limits	1682	http://www.ssa.gov/policy/docs/quickfacts/prog_highlights/
corinnek	143	143	6cc927b3689a52cc00e418bbf933c0bc	1677http://www.ssa.gov/	2014-10-18	quicklinks009	1		1			2	http://www.ssa.gov/	Social Security Handbook	1677	http://www.ssa.gov/OP_Home/handbook/
corinnek	143	143	928e0a8a6a3544e1175935620cd4b878	1676http://www.ssa.gov/	2014-10-18	quicklinks009	3	Too long	3	Topic too specific		1	http://www.ssa.gov/	More Publications in English	1676	http://ssa.gov/pubs/index.html
corinnek	143	143	9292bec68436198cdd02ed36f0bb2355	1678http://www.ssa.gov/	2014-10-18	quicklinks009	1		1			3	http://www.ssa.gov/	Direct Deposit Sign Up Form	1678	http://www.ssa.gov/deposit/1199a.pdf
corinnek	143	143	9341ba80885fd3a3dfbb77c9d5daf824	1684http://www.ssa.gov/	2014-10-18	quicklinks009	2	Too long	2			9	http://www.ssa.gov/	Working While Disabled--How We Can Help	1684	http://www.ssa.gov/pubs/EN-05-10095.pdf
corinnek	143	143	9f8989764bde05ef2d7ab6770c48652f	1683http://www.ssa.gov/	2014-10-18	quicklinks009	1		3	Topic too specific		8	http://www.ssa.gov/	Publications	1683	http://www.ssa.gov/pubs/
corinnek	143	143	f5b2b0c7ab31ee009ac0be56ed20d2cd	1675http://www.ssa.gov/	2014-10-18	quicklinks009	2	Too long	1			0	http://www.ssa.gov/	Check Your Information or Benefits	1675	http://ssa.gov/myaccount/
corinnek	143	143	fa57d861d3e8025b874db6d76eee45ad	1680http://www.ssa.gov/	2014-10-18	quicklinks009	2	Too long	1			5	http://www.ssa.gov/	Check Your Information or Benefits	1680	http://www.ssa.gov/myaccount/
corinnek	143	143	fc5a688cf539c517d65aeb68070e8fb6	1681http://www.ssa.gov/	2014-10-18	quicklinks009	1		1			6	http://www.ssa.gov/	Calculators	1681	http://www.ssa.gov/planners/benefitcalculators.htm
corinnek	144	144	011344a76a185f99828dc1a8fbd411ac	1606http://www.republicservices.com/	2014-10-19	quicklinks009	4	Irrelevant	3	Topic too specific		5	http://www.republicservices.com/	Republic Services	1606	http://www.republicservices.com/site/east-mo-south-il/
corinnek	144	144	314a54a9774b0b07e565f2e47cf5a715	1607http://www.republicservices.com/	2014-10-19	quicklinks009	4	Irrelevant	3	Topic too specific		6	http://www.republicservices.com/	About Republic Services	1607	http://www.republicservices.com/site/houston/en/pages/location.aspx
corinnek	144	144	362af560f73f9414b5c07308567bb7a7	1605http://www.republicservices.com/	2014-10-19	quicklinks009	3	Poor truncation	1			4	http://www.republicservices.com/	Find Services	1605	http://www.republicservices.com/corporate/home.aspx
corinnek	144	144	3691ab91f0d61a0540f9fd5ebb7836e6	1602http://www.republicservices.com/	2014-10-19	quicklinks009	2		2			1	http://www.republicservices.com/	Working For Republic	1602	http://www.republicservices.com/corporate/about/republic-services-jobs.aspx
corinnek	144	144	5db3e4a4a379d0c585464f1a5504ff8e	1604http://www.republicservices.com/	2014-10-19	quicklinks009	2		2			3	http://www.republicservices.com/	Commercial	1604	http://www.republicservices.com/corporate/business/commercial-waste-recycling.aspx
corinnek	144	144	825a0f4468333a2ae1800cf7dab56c69	1603http://www.republicservices.com/	2014-10-19	quicklinks009	4	Irrelevant	1			2	http://www.republicservices.com/	Find Services	1603	http://www.republicservices.com/corporate/bill-pay.aspx
corinnek	144	144	af8ec262b1aeb323c240cd32d3008106	1609http://www.republicservices.com/	2014-10-19	quicklinks009	2		3	Topic too specific		8	http://www.republicservices.com/	Republic Services of Southern Nevada	1609	http://www.republicservices.com/site/las-vegas
corinnek	144	144	e2e21c82dc5e6774b1a1270ce1550b63	1601http://www.republicservices.com/	2014-10-19	quicklinks009	2	Repetitive	3	Other	you can access the home page by clicking the link, no need for a QL	0	http://www.republicservices.com/	Republic Services Home	1601	http://www.republicservices.com/Corporate/home.aspx
corinnek	144	144	f8dd19f7b4379fceacff5bf9237b8a99	1608http://www.republicservices.com/	2014-10-19	quicklinks009	4	Irrelevant	3	Topic too specific		7	http://www.republicservices.com/	About Republic Services	1608	http://www.republicservices.com/site/kalamazoo/en/pages/home.aspx
corinnek	147	147	3a7bd7f900aa6508fde2da50e6bb8b88	1204http://www.masslottery.com/	2014-10-19	quicklinks009	3		3	Topic too specific		1	http://www.masslottery.com/	For Agents	1204	http://www.masslottery.com/agents/
corinnek	147	147	6b6a1bf62322c636c525157d19a9ff4e	1205http://www.masslottery.com/	2014-10-19	quicklinks009	2		1			2	http://www.masslottery.com/	Games	1205	http://www.masslottery.com/games/
corinnek	147	147	76e1f5d48f0b795b5d2f4d92261f1157	1209http://www.masslottery.com/	2014-10-19	quicklinks009	2		2			6	http://www.masslottery.com/	Numbers Game	1209	http://www.masslottery.com/games/lottery/numbers-game.html
corinnek	147	147	870a9a640bfc346d2763b79e7cd3a13e	1203http://www.masslottery.com/	2014-10-19	quicklinks009	2		2			0	http://www.masslottery.com/	Numbers Game	1203	http://masslottery.com/games/lottery/numbers-game.html
corinnek	147	147	a25cd55154fbc98295573e42309a83eb	1207http://www.masslottery.com/	2014-10-19	quicklinks009	5		5	404		4	http://www.masslottery.com/	sports-branded instant games	1207	http://www.masslottery.com/games/instant/5-dollar/boston-bruins-2011.html
corinnek	147	147	a9747d264e8293adc40abe112750b9b8	1206http://www.masslottery.com/	2014-10-19	quicklinks009	3	Other	4	Topic too specific,Time-sensitive	2013	3	http://www.masslottery.com/	Platinum VIP 2013	1206	http://www.masslottery.com/games/instant/1-dollar/platinum-vip-11-2013.html
corinnek	147	147	b56b635eefdcba83d77ec38fdd1554e1	1208http://www.masslottery.com/	2014-10-19	quicklinks009	2		1			5	http://www.masslottery.com/	Lottery games	1208	http://www.masslottery.com/games/lottery/
corinnek	147	147	cc27ae594f5a23dc94b0815a1d599c78	1210http://www.masslottery.com/	2014-10-19	quicklinks009	2		2			7	http://www.masslottery.com/	Search Winning Numbers	1210	http://www.masslottery.com/games/lottery/winning-numbers.html
corinnek	151	151	18d6404063093f4f53e115e070bbe0e1	1673http://www.spankwire.com/	2014-10-17	quicklinks009	4	Irrelevant	2			7	http://www.spankwire.com/	Categories	1673	http://www.spankwire.com/categories/Gay
corinnek	151	151	2f3cf32f1723d53737445fba394b6016	1674http://www.spankwire.com/	2014-10-17	quicklinks009	4	Irrelevant	2			8	http://www.spankwire.com/	Categories	1674	http://www.spankwire.com/categories/Straight
corinnek	151	151	3ed9f6b5b516ab86e07f42a6b48ecbf2	1672http://www.spankwire.com/	2014-10-17	quicklinks009	4		4	Other	video removed	6	http://www.spankwire.com/	Virgin Girl Fucks for First Time - Spankwire.com	1672	http://www.spankwire.com/Virgin-Girl-Fucks-for-First-Time/video109797/
corinnek	151	151	483d007d30f8abdcbcbc0d82d87a0409	1668http://www.spankwire.com/	2014-10-17	quicklinks009	2	Too long	3	Topic too specific		2	http://www.spankwire.com/	Mother Suck Daughter Boyfriend Cock	1668	http://www.spankwire.com/Mother-Suck-Daughter-Boyfriend-Cock/video194028/
corinnek	151	151	57d20f31fbba00fdb7623dd4c84a3037	1666http://www.spankwire.com/	2014-10-17	quicklinks009	2	Too long	3	Topic too specific		0	http://www.spankwire.com/	ESPN's Erin Andrews Nude Hotel Spycam	1666	http://www.spankwire.com/ESPN-s-Erin-Andrews-Nude-Hotel-Spycam/video182480/
corinnek	151	151	8864e401f5bbf7f89d166f58388f9c4c	1670http://www.spankwire.com/	2014-10-17	quicklinks009	3	Too long	4	Topic too specific		4	http://www.spankwire.com/	Sexy Bride Fucks Father-In-Law	1670	http://www.spankwire.com/Sexy-Bride-Fucks-Father-In-Law/video118852/
corinnek	151	151	892928d277cbda6ad898e32134e18991	1671http://www.spankwire.com/	2014-10-17	quicklinks009	2		4	Topic too specific,Adult		5	http://www.spankwire.com/	Teen Deepthroat Compilation	1671	http://www.spankwire.com/Teen-Deepthroat-Compilation/video153675/
corinnek	151	151	89415187ff2b7b18a300f41755426427	1669http://www.spankwire.com/	2014-10-17	quicklinks009	2	Too long	3	Topic too specific		3	http://www.spankwire.com/	Nude celebs Stacey Dash in Illegal in blue, having sex	1669	http://www.spankwire.com/Nude-celebs-Stacey-Dash-in-Illegal-in-blue-having-sex/video266201/
corinnek	151	151	c303e9ac3fb7444097c29206958703c4	1667http://www.spankwire.com/	2014-10-17	quicklinks009	4	Other	4	Other	Video removed	1	http://www.spankwire.com/	Little Virgin Japanese Girl Fucked	1667	http://www.spankwire.com/Little-Virgin-Japanese-Girl-Fucked/video114529/
corinnek	155	155	0b7c047191619f98927b8144ef6ebcd0	1406http://www.ohiolottery.com/	2014-10-18	quicklinks009	1		3	Topic too specific		5	http://www.ohiolottery.com/	Second Chance	1406	http://www.ohiolottery.com/Promotions/Second-Chance
corinnek	155	155	26b05f1fa143fd3caf979f9728ce1db3	1407http://www.ohiolottery.com/	2014-10-18	quicklinks009	1		1			6	http://www.ohiolottery.com/	Winning Numbers	1407	http://www.ohiolottery.com/WinningNumbers
corinnek	155	155	3d5f8c23f895ba335f54df44951600eb	1404http://www.ohiolottery.com/	2014-10-18	quicklinks009	1		3	Topic too specific		3	http://www.ohiolottery.com/	Powerball	1404	http://www.ohiolottery.com/Games/DrawGames/Powerball
corinnek	155	155	5a7494ae2f2f4f4a096e003f060f0f16	1405http://www.ohiolottery.com/	2014-10-18	quicklinks009	1		2			4	http://www.ohiolottery.com/	Promotions	1405	http://www.ohiolottery.com/Promotions/
corinnek	155	155	993d2d3da98b98059801da8e4c8d0b70	1403http://www.ohiolottery.com/	2014-10-18	quicklinks009	1		3	Topic too specific		2	http://www.ohiolottery.com/	Powerball	1403	http://www.ohiolottery.com/Games/DrawGames/PowerBall.aspx
corinnek	155	155	ad2d02e90e391607ee725f7c1dfd6c4f	1401http://www.ohiolottery.com/	2014-10-18	quicklinks009	1		1			0	http://www.ohiolottery.com/	Classic Lotto	1401	http://www.ohiolottery.com/Games/DrawGames/Classic-Lotto.aspx
