a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._strangexml	m._unkvalue	m._ql_url	m._control
ronaldb	100	100	c97bd48b25d3c2fbf85cba974fafe4de	19http://www.democratandchronicle.com/	2015-03-05	quicklinksbeta	1		1			0	http://www.democratandchronicle.com/	Sports	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.democratandchronicle.com/sports/	19
ronaldb	100	100	cf86b275d56b1bd7b2b2908143efdc15	23http://www.democratandchronicle.com/	2015-03-05	quicklinksbeta	1		2			4	http://www.democratandchronicle.com/	Classifieds	../v4.12.newdoms.0.03.150.1b.xml	3	http://classifieds.democratandchronicle.com/	23
ronaldb	101	101	10e361f4d2bd1ccad906d5d5d9d7b287	1053http://www.socialsecurity.gov/	2015-03-05	quicklinksbeta	2		1			2	http://www.socialsecurity.gov/	Retirement	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.socialsecurity.gov/retirement/retirement.htm	1053
ronaldb	101	101	1ada02ad21eaaeabd3031b4ac3c54315	1054http://www.socialsecurity.gov/	2015-03-05	quicklinksbeta	1		1			3	http://www.socialsecurity.gov/	Online Services	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.socialsecurity.gov/onlineservices/	1054
ronaldb	101	101	21d464d2a13c5f9440c3754713451b59	1051http://www.socialsecurity.gov/	2015-03-05	quicklinksbeta	1		1			0	http://www.socialsecurity.gov/	Medicare	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.socialsecurity.gov/medicare/	1051
ronaldb	101	101	2dbad6781de991bbe19a84796daadd9e	1055http://www.socialsecurity.gov/	2015-03-05	quicklinksbeta	1		1			4	http://www.socialsecurity.gov/	Contact Social Security	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.socialsecurity.gov/agency/contact/	1055
ronaldb	101	101	5477db3202e047ff17bef43719ae1a58	1056http://www.socialsecurity.gov/	2015-03-05	quicklinksbeta	2		2			5	http://www.socialsecurity.gov/	Disability	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.socialsecurity.gov/disabilityssi/	1056
ronaldb	101	101	96ba769b8abb17abf7b55da7a804952b	1052http://www.socialsecurity.gov/	2015-03-05	quicklinksbeta	3	Too long	2			1	http://www.socialsecurity.gov/	Check Your Information or Benefits	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.socialsecurity.gov/myaccount/	1052
ronaldb	110	110	13e78157d9de0b5f6e2e72b9373d23dd	621http://www.perfectgirls.net/	2015-03-05	quicklinksbeta	1		2			2	http://www.perfectgirls.net/	Asian, Oriental	../v4.12.newdoms.0.03.150.1b.xml	4	http://perfectgirls.net/category/7/Asian__Oriental/1	621
ronaldb	110	110	4b415814449a1a4fd42ac9662fc7f43c	623http://www.perfectgirls.net/	2015-03-05	quicklinksbeta	1		2			4	http://www.perfectgirls.net/	Teens, Young, Petite	../v4.12.newdoms.0.03.150.1b.xml	1	http://perfectgirls.net/category/20/Teens__Young__Petite/1	623
ronaldb	110	110	533a5c0f6915686e93a7304ad8e829c8	620http://www.perfectgirls.net/	2015-03-05	quicklinksbeta	2		3	Topic too specific		1	http://www.perfectgirls.net/	All Time	../v4.12.newdoms.0.03.150.1b.xml	5	http://perfectgirls.net/top/all	620
ronaldb	110	110	97c9ca374391f48ea6dd479879ef8916	619http://www.perfectgirls.net/	2015-03-05	quicklinksbeta	2		3	Topic too specific		0	http://www.perfectgirls.net/	Last 3 Days	../v4.12.newdoms.0.03.150.1b.xml	2	http://perfectgirls.net/top/3days	619
ronaldb	110	110	d673ee77740b3a371aafc4b4b67a3f56	622http://www.perfectgirls.net/	2015-03-05	quicklinksbeta	1		2			3	http://www.perfectgirls.net/	Black, Ebony	../v4.12.newdoms.0.03.150.1b.xml	6	http://perfectgirls.net/category/9/Black__Ebony/1	622
ronaldb	110	110	f250d0f01577195e80d2627922715fe0	624http://www.perfectgirls.net/	2015-03-05	quicklinksbeta	5		4	404	Broken link	5	http://www.perfectgirls.net/	18 Year Old	../v4.12.newdoms.0.03.150.1b.xml	3	http://perfectgirls.net/search/18%20Year%20Old	624
ronaldb	111	111	0b07a69dd9d0a9b8ca9c41f39dc8d5cd	798http://www.mlspin.com/	2015-03-05	quicklinksbeta	3	Irrelevant	3	Topic too specific		5	http://www.mlspin.com/	Return to Account Services	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.mlspin.com/account_services.aspx	798
ronaldb	111	111	50138836edd010e655b89d1ce5ce7ea1	793http://www.mlspin.com/	2015-03-05	quicklinksbeta	3	Misspelled	1			0	http://www.mlspin.com/	Signin	../v4.12.newdoms.0.03.150.1b.xml	1	http://h3k.mlspin.com/signin.asp	793
ronaldb	111	111	6cf3fb36d0a4613cfe48d10bfdff6aa7	797http://www.mlspin.com/	2015-03-05	quicklinksbeta	5		4	404	Broken link	4	http://www.mlspin.com/	Network, Inc	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.mlspin.com/n/about_mls_pin.aspx	797
ronaldb	111	111	a53d7adf8a759828effc12ba786a3e2d	796http://www.mlspin.com/	2015-03-05	quicklinksbeta	4	Too long,Irrelevant	3	Topic too specific		3	http://www.mlspin.com/	July Aug Sep 2014 Banner ..	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.mlspin.com/mobile.aspx	796
ronaldb	111	111	d064bd42aa28935c477abc2914d711b9	795http://www.mlspin.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		2	http://www.mlspin.com/	Welcome New Offices	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.mlspin.com/join_welcome_newoffice.aspx	795
ronaldb	111	111	d7928acd5c7840ccb758fbec70bf68be	794http://www.mlspin.com/	2015-03-05	quicklinksbeta	1		2			1	http://www.mlspin.com/	Pinergy	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.mlspin.com/pinergy.aspx	794
ronaldb	113	113	16890f13c7ef446c2156e5a0fe77d011	334http://newsok.com/	2015-03-05	quicklinksbeta	3	Poor truncation	2			3	http://newsok.com/	Obits	../v4.12.newdoms.0.03.150.1b.xml	3	http://newsok.com/news/obits	334
ronaldb	113	113	51ee404210e5daed360e9e892cc2a292	335http://newsok.com/	2015-03-05	quicklinksbeta	1		2			4	http://newsok.com/	Classifieds	../v4.12.newdoms.0.03.150.1b.xml	5	http://newsok.com/classifieds	335
ronaldb	113	113	6c69e2527b71dcd370f6e41ec74f0498	336http://newsok.com/	2015-03-05	quicklinksbeta	1		1			5	http://newsok.com/	News	../v4.12.newdoms.0.03.150.1b.xml	4	http://newsok.com/news	336
ronaldb	113	113	a87f30129ba94c289808069b7ca7dd72	333http://newsok.com/	2015-03-05	quicklinksbeta	1		1			2	http://newsok.com/	Weather	../v4.12.newdoms.0.03.150.1b.xml	6	http://newsok.com/weather	333
ronaldb	113	113	b58ebc19ed85c4c874191c2758b2fd82	331http://newsok.com/	2015-03-05	quicklinksbeta	1		2			0	http://newsok.com/	OU	../v4.12.newdoms.0.03.150.1b.xml	2	http://newsok.com/sports/ou	331
ronaldb	113	113	df8c92af29d36ae56d147516ef8d0ee1	332http://newsok.com/	2015-03-05	quicklinksbeta	1		1			1	http://newsok.com/	Sports	../v4.12.newdoms.0.03.150.1b.xml	1	http://newsok.com/sports	332
ronaldb	116	116	36a1dfcf181160109501511f77249a8d	1016http://www.txlottery.org/	2015-03-05	quicklinksbeta	1		3	Topic too specific		1	http://www.txlottery.org/	Pick 3	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.txlottery.org/export/sites/lottery/Games/Pick_3/index.html	1016
ronaldb	116	116	57fb5abce57d94024864f8399b2f4672	1020http://www.txlottery.org/	2015-03-05	quicklinksbeta	3	Repetitive	3	Low quality		5	http://www.txlottery.org/	Texas Lottery	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.txlottery.org/export/sites/lottery/	1020
ronaldb	116	116	b951e0e94b15d58d1c87f5e853953305	1018http://www.txlottery.org/	2015-03-05	quicklinksbeta	1		2			3	http://www.txlottery.org/	Mega Millions	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.txlottery.org/export/sites/lottery/Games/Mega_Millions/index.html	1018
ronaldb	116	116	c06e0ca3e813921d2beb31f98686b6f7	1015http://www.txlottery.org/	2015-03-05	quicklinksbeta	1		1			0	http://www.txlottery.org/	Check Your Numbers	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.txlottery.org/opencms/Games/Check_Your_Numbers.jsp	1015
ronaldb	116	116	c5eb5942ec28cd14fbe1e48f584fa661	1017http://www.txlottery.org/	2015-03-05	quicklinksbeta	1		2			2	http://www.txlottery.org/	Lotto Texas	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.txlottery.org/export/sites/lottery/Games/Lotto_Texas/index.html	1017
ronaldb	116	116	f3018a9fef0bbcadaa4e11b01ab52304	1019http://www.txlottery.org/	2015-03-05	quicklinksbeta	1		1			4	http://www.txlottery.org/	Games	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.txlottery.org/export/sites/lottery/Games/	1019
ronaldb	117	117	0b47aab7fed213d59455d550920a1cdf	800http://www.history.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.history.com/	Videos	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.history.com/videos	800
ronaldb	117	117	5298b7f983ee7b103962a5faac1c2dd0	804http://www.history.com/	2015-03-05	quicklinksbeta	2		1			5	http://www.history.com/	This day	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.history.com/this-day-in-history	804
ronaldb	117	117	842db764758348c16d126953e6b8a08f	803http://www.history.com/	2015-03-05	quicklinksbeta	1		2			4	http://www.history.com/	Games	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.history.com/games	803
ronaldb	117	117	9ec11051dbb12987d372ab136bc64e15	799http://www.history.com/	2015-03-05	quicklinksbeta	3	Irrelevant	3	Topic too specific		0	http://www.history.com/	Watch Full Episodes	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.history.com/shows/pawn-stars/videos	799
ronaldb	117	117	bada47c8e37375207c1df75bad79c1a9	801http://www.history.com/	2015-03-05	quicklinksbeta	1		1			2	http://www.history.com/	Schedule	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.history.com/schedule	801
ronaldb	117	117	e770ebc92b330792a4716767092a7c93	802http://www.history.com/	2015-03-05	quicklinksbeta	1		1			3	http://www.history.com/	Shows	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.history.com/shows	802
ronaldb	124	124	1ceda53678273ea2d6493ce8a9fe1478	791http://www.windermere.com/	2015-03-05	quicklinksbeta	1		1			4	http://www.windermere.com/	Search Listings	../v4.12.newdoms.0.03.150.1b.xml	1	http://windermere.com/search	791
ronaldb	124	124	3efd3071a4f234dde7a251859082974b	787http://www.windermere.com/	2015-03-05	quicklinksbeta	2		2			0	http://www.windermere.com/	Selling	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.windermere.com/buying_and_selling/selling	787
ronaldb	124	124	6142a76ce9b81166ae91161883f488c2	789http://www.windermere.com/	2015-03-05	quicklinksbeta	1		2			2	http://www.windermere.com/	Property Management	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.windermere.com/additional_services/property_management	789
ronaldb	124	124	7312bf1a75ff87a329bed5865c01eae6	788http://www.windermere.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.windermere.com/	Agents	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.windermere.com/agents/landing	788
ronaldb	124	124	d3689436106b74a232a26cfbc348e411	790http://www.windermere.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		3	http://www.windermere.com/	Architectural Styles	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.windermere.com/buying_and_selling/architectural_styles	790
ronaldb	124	124	e9df0ed2ce8ff6d85797db34061a5d9b	792http://www.windermere.com/	2015-03-05	quicklinksbeta	3	Irrelevant	3	Low quality		5	http://www.windermere.com/	Logo	../v4.12.newdoms.0.03.150.1b.xml	3	http://dist-www.windermere.com/	792
ronaldb	126	126	3febf1612cdcd23fcd9f33e9ca75fca7	1111http://www.youtube.com/	2015-03-05	quicklinksbeta	1		2			0	http://www.youtube.com/	Recommended	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.youtube.com/feed/recommended	1111
ronaldb	126	126	6aeb5014613a6e9ecf97b197cc7a4ded	1113http://www.youtube.com/	2015-03-05	quicklinksbeta	3	Garbage characters	1			2	http://www.youtube.com/	Music	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.youtube.com/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ	1113
ronaldb	126	126	b46f53bd7c0db8ceb4c9016ff2f2f91a	1114http://www.youtube.com/	2015-03-05	quicklinksbeta	1		1			3	http://www.youtube.com/	Movies	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.youtube.com/channel/UCczhp4wznQWonO7Pb8HQ2MQ	1114
ronaldb	126	126	c75dcdf566102316c3dc98c3fbf0ef35	1112http://www.youtube.com/	2015-03-05	quicklinksbeta	3	Garbage characters	1			1	http://www.youtube.com/	Most Popular	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	1112
ronaldb	126	126	d40208ac9dad12c989d51b8ca9ee06ba	1116http://www.youtube.com/	2015-03-05	quicklinksbeta	4	Irrelevant	4	Other	Link simply goes to the homepage	5	http://www.youtube.com/	Broadcast Yourself	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.youtube.com/index?gl=US	1116
ronaldb	126	126	ea7512f9f03feb17414ea18119355df3	1115http://www.youtube.com/	2015-03-05	quicklinksbeta	4	Other	3	Other	Link leads to &quot;popular on youtube&quot; page	4	http://www.youtube.com/	Videos	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.youtube.com/videos	1115
ronaldb	129	129	261a7bb0793ff4146793f51c118e8a35	42http://wishtv.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		5	http://wishtv.com/	Closings & Delays	../v4.12.newdoms.0.03.150.1b.xml	5	http://wishtv.com/closings	42
ronaldb	129	129	579d0e00042ab9dc665e3f227e01c0e9	39http://wishtv.com/	2015-03-05	quicklinksbeta	1		1			2	http://wishtv.com/	Weather	../v4.12.newdoms.0.03.150.1b.xml	1	http://wishtv.com/category/weather/	39
ronaldb	129	129	91bad14ff726bc22221552e31a40372a	41http://wishtv.com/	2015-03-05	quicklinksbeta	2		1			4	http://wishtv.com/	News	../v4.12.newdoms.0.03.150.1b.xml	2	http://wishtv.com/category/news/local	41
ronaldb	129	129	a2e525f25db1bb90017bdd89846ce93b	37http://wishtv.com/	2015-03-05	quicklinksbeta	3	Poor truncation	3	Topic too specific	Title too short; insufficient context	0	http://wishtv.com/	Radar	../v4.12.newdoms.0.03.150.1b.xml	3	http://wishtv.com/weather/radar/	37
ronaldb	129	129	e29c096a0ed9af41aa6d89e3949cbcd3	40http://wishtv.com/	2015-03-05	quicklinksbeta	1		3	Topic too specific		3	http://wishtv.com/	Blogs	../v4.12.newdoms.0.03.150.1b.xml	6	http://blogs.wishtv.com/	40
ronaldb	129	129	fbdf6ad44ba0f4695f0294262dfd0a76	38http://wishtv.com/	2015-03-05	quicklinksbeta	1		1			1	http://wishtv.com/	Sports	../v4.12.newdoms.0.03.150.1b.xml	4	http://wishtv.com/category/sports/	38
ronaldb	138	138	0e77d97e4670c3851e6841105315d7dd	728http://www.indycar.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.indycar.com/	News	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.indycar.com/news	728
ronaldb	138	138	15ba573c8d120fba33c797a95b484559	731http://www.indycar.com/	2015-03-05	quicklinksbeta	1		1			4	http://www.indycar.com/	Schedule	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.indycar.com/Schedule	731
ronaldb	138	138	3d596ac1956116034513daf3ec411f26	730http://www.indycar.com/	2015-03-05	quicklinksbeta	1		1			3	http://www.indycar.com/	Drivers	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.indycar.com/Drivers	730
ronaldb	138	138	c03c27f1e429e6bd2c1bf7806b667eb9	732http://www.indycar.com/	2015-03-05	quicklinksbeta	1		2			5	http://www.indycar.com/	Shop	../v4.12.newdoms.0.03.150.1b.xml	1	http://shop.indycar.com/	732
ronaldb	138	138	c8214d460c8146f3f82148d91f6425b2	727http://www.indycar.com/	2015-03-05	quicklinksbeta	2		2			0	http://www.indycar.com/	Timing & Scoring	../v4.12.newdoms.0.03.150.1b.xml	2	http://racecontrol.indycar.com/	727
ronaldb	138	138	cf7fdc81fb98c337f2b9a0c67fd578ae	729http://www.indycar.com/	2015-03-05	quicklinksbeta	1		1			2	http://www.indycar.com/	Stats	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.indycar.com/en/Stats	729
ronaldb	140	140	0438b04f0bdd8fbce325d79173076392	654http://www.cartalk.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		5	http://www.cartalk.com/	Show Podcast (FREE)	../v4.12.newdoms.0.03.150.1b.xml	4	http://cartalk.com/content/show-podcast	654
ronaldb	140	140	4692c264fe5aac45346b78b6b27ca255	652http://www.cartalk.com/	2015-03-05	quicklinksbeta	1		1			3	http://www.cartalk.com/	Our Show	../v4.12.newdoms.0.03.150.1b.xml	2	http://cartalk.com/content/our-show	652
ronaldb	140	140	570382ae58fea3fbb6a7b079a0e0692d	653http://www.cartalk.com/	2015-03-05	quicklinksbeta	1		4	Topic too specific		4	http://www.cartalk.com/	Nissan CVT Transmissions	../v4.12.newdoms.0.03.150.1b.xml	6	http://community.cartalk.com/discussion/2159410/nissan-cvt-transmissions	653
ronaldb	140	140	ae1b92f77778e358ad946457f6fe9577	649http://www.cartalk.com/	2015-03-05	quicklinksbeta	1		3	Topic too specific		0	http://www.cartalk.com/	Puzzler	../v4.12.newdoms.0.03.150.1b.xml	3	http://cartalk.com/content/puzzlers	649
ronaldb	140	140	baf2ed5e36343f8e34e5d6cef3ea8b1b	650http://www.cartalk.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.cartalk.com/	Mechanics Files	../v4.12.newdoms.0.03.150.1b.xml	5	http://cartalk.com/mechanics-files	650
ronaldb	140	140	f5b5fda484f096058bd378cd8b494b2f	651http://www.cartalk.com/	2015-03-05	quicklinksbeta	3	Irrelevant	3	Topic too specific		2	http://www.cartalk.com/	Tom & Ray	../v4.12.newdoms.0.03.150.1b.xml	1	http://cartalk.com/blogs/tom-and-ray	651
ronaldb	147	147	330c80defde1ebde05a4524c604a1999	656http://www.homemoviestube.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		1	http://www.homemoviestube.com/	Wife Sharing	../v4.12.newdoms.0.03.150.1b.xml	2	http://homemoviestube.com/videos/42000/wife-sharing.html	656
ronaldb	147	147	4a5c454a251c77380aa59854c04438d3	657http://www.homemoviestube.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		2	http://www.homemoviestube.com/	Wife	../v4.12.newdoms.0.03.150.1b.xml	1	http://homemoviestube.com/search/wife/page1.html	657
ronaldb	147	147	4c69262afa09f4ef9e77de269e8133f7	655http://www.homemoviestube.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		0	http://www.homemoviestube.com/	She Cant Handle His Size	../v4.12.newdoms.0.03.150.1b.xml	3	http://homemoviestube.com/videos/51315/she-cant-handle-his-size.html	655
ronaldb	147	147	7b3745d8eb9da71d98f1faa3c9090b12	660http://www.homemoviestube.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		5	http://www.homemoviestube.com/	Hotel Whore Wife	../v4.12.newdoms.0.03.150.1b.xml	5	http://homemoviestube.com/videos/127485/hotel-whore-wife.html	660
ronaldb	147	147	9c3d68d82d5cad8bb5b70920f53046fd	659http://www.homemoviestube.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		4	http://www.homemoviestube.com/	Really Big Dicks	../v4.12.newdoms.0.03.150.1b.xml	4	http://homemoviestube.com/videos/15598/really-big-dicks.html	659
ronaldb	147	147	fcc851e75b0270aec7a8dd1addda944b	658http://www.homemoviestube.com/	2015-03-05	quicklinksbeta	2		3	Topic too specific		3	http://www.homemoviestube.com/	My Wife Takes A Pounding	../v4.12.newdoms.0.03.150.1b.xml	6	http://homemoviestube.com/videos/44998/my-wife-takes-a-pounding.html	658
ronaldb	148	148	1331288807b2e91ba3dabe8132cb3642	689http://www.clubpenguin.com/	2015-03-05	quicklinksbeta	1		1			4	http://www.clubpenguin.com/	Parent Tools	../v4.12.newdoms.0.03.150.1b.xml	4	https://secured.clubpenguin.com/parent-tools/login	689
ronaldb	148	148	15d25bd21258eaabd3b783f1da53d59f	688http://www.clubpenguin.com/	2015-03-05	quicklinksbeta	2		2			3	http://www.clubpenguin.com/	Membership Cards	../v4.12.newdoms.0.03.150.1b.xml	5	https://secure.clubpenguin.com/membership/membership_cards.php	688
ronaldb	148	148	896702bec4925836dbc300cfc783b680	685http://www.clubpenguin.com/	2015-03-05	quicklinksbeta	5		5	404	Broken link	0	http://www.clubpenguin.com/	Membership	../v4.12.newdoms.0.03.150.1b.xml	3	http://secured.clubpenguin.com/membership	685
ronaldb	148	148	951871ca5e6a9c3cd57e3d21984d9f06	687http://www.clubpenguin.com/	2015-03-05	quicklinksbeta	1		3	Topic too specific		2	http://www.clubpenguin.com/	Psa Missions | Club Penguin	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.clubpenguin.com/fun-stuff/psa-missions	687
ronaldb	148	148	e000bf94cbdcb95d609691e6e60c2622	686http://www.clubpenguin.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.clubpenguin.com/	Play Now	../v4.12.newdoms.0.03.150.1b.xml	1	http://play.clubpenguin.com	686
ronaldb	148	148	eff4ab66a36cbe79d66d4a65329a55ee	690http://www.clubpenguin.com/	2015-03-05	quicklinksbeta	3	Too long	3	Topic too specific		5	http://www.clubpenguin.com/	Waddle Around And Meet ..	../v4.12.newdoms.0.03.150.1b.xml	2	http://clubpenguin.com/exit/campaign_1	690
ronaldb	169	169	63ed7739694c3acdef571842f58651f9	138http://www.svherald.com/	2015-03-05	quicklinksbeta	3	Irrelevant	2			5	http://www.svherald.com/	Bisbee Daily Review	../v4.12.newdoms.0.03.150.1b.xml	2	http://svherald.com/classifieds	138
ronaldb	169	169	64cfe22e7d3391d8871ab9822e9f27e3	136http://www.svherald.com/	2015-03-05	quicklinksbeta	1		1			3	http://www.svherald.com/	News	../v4.12.newdoms.0.03.150.1b.xml	3	http://svherald.com/news	136
ronaldb	169	169	693b635e92906ff18d16f34e1f69f312	135http://www.svherald.com/	2015-03-05	quicklinksbeta	5		5	404	Broken link	2	http://www.svherald.com/	Employment	../v4.12.newdoms.0.03.150.1b.xml	6	http://www2.svherald.com/classifieds/employment/	135
ronaldb	169	169	6d7d72afdf1317af9252ab2b9fc74774	134http://www.svherald.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.svherald.com/	Community	../v4.12.newdoms.0.03.150.1b.xml	5	http://www.svherald.com/community	134
ronaldb	169	169	7ce888c0b7747041ceb7792dc4705e97	133http://www.svherald.com/	2015-03-05	quicklinksbeta	1		1			0	http://www.svherald.com/	Sports	../v4.12.newdoms.0.03.150.1b.xml	4	http://www.svherald.com/sports	133
ronaldb	169	169	951afc860f25b53ebffc62bdd6f78896	137http://www.svherald.com/	2015-03-05	quicklinksbeta	1		2			4	http://www.svherald.com/	Obituaries	../v4.12.newdoms.0.03.150.1b.xml	1	http://svherald.com/obituaries	137
raija	5	5	015e1c461f72e307d7057f5bc3a6defc	421http://www.trulia.com/	2015-03-05	quicklinksbeta	1		3	Topic too specific		0	http://www.trulia.com/	Advanced Search	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.trulia.com/advanced/	421
raija	5	5	1b0fea7d5b9f0672102bb4a66c6c1dcb	423http://www.trulia.com/	2015-03-05	quicklinksbeta	1		4	Topic too specific,Time-sensitive		2	http://www.trulia.com/	U.S. Property records	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.trulia.com/property-sitemap/	423
raija	5	5	2b2951170be46877db5c5d5ce3a591df	422http://www.trulia.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.trulia.com/	Homes for Rent	../v4.12.newdoms.0.03.150.1b.xml	1	http://www.trulia.com/rent/	422
raija	5	5	4032512dcfe2f7708509be0b050d438f	425http://www.trulia.com/	2015-03-05	quicklinksbeta	1		1		uses automatic locator.	4	http://www.trulia.com/	Homes for Sale	../v4.12.newdoms.0.03.150.1b.xml	2	http://trulia.com/sitemap	425
raija	5	5	9512095b6432bc8ca5129f200d33f164	424http://www.trulia.com/	2015-03-05	quicklinksbeta	1		4	Topic too specific	But, would judge a local QL in Florida as very likely.	3	http://www.trulia.com/	Florida Real Estate	../v4.12.newdoms.0.03.150.1b.xml	4	http://trulia.com/sitemap/Florida-real-estate	424
raija	5	5	aad2e646a52a2068d34315f7009a60f9	426http://www.trulia.com/	2015-03-05	quicklinksbeta	4	Other	4	Topic too specific	Ambiguous QL title, not sure of the intent, LP not useful for the broader audience.	5	http://www.trulia.com/	Listings	../v4.12.newdoms.0.03.150.1b.xml	5	http://trulia.com/account/listings	426
raija	34	34	2c73356b06b9f227f09a6e37ba4f6625	1050http://www.cvs.com/	2015-03-05	quicklinksbeta	3	Other	2		Shop Online	5	http://www.cvs.com/	Shop	../v4.12.newdoms.0.03.150.1b.xml	4	http://cvs.com/shop	1050
raija	34	34	3a53c6b6626cfdd4e268f996f112d4a2	1048http://www.cvs.com/	2015-03-05	quicklinksbeta	1		1			3	http://www.cvs.com/	Store Locator	../v4.12.newdoms.0.03.150.1b.xml	1	http://cvs.com/stores/store-locator-landing.jsp	1048
raija	34	34	a6c06745aae27b7a8f2425b57c459cbd	1049http://www.cvs.com/	2015-03-05	quicklinksbeta	1		3	Topic too specific		4	http://www.cvs.com/	Myweekly Ad	../v4.12.newdoms.0.03.150.1b.xml	2	http://cvs.com/weeklyad/browse/browse-home.jsp	1049
raija	34	34	aad366f471e538f4fec941171dd54e09	1046http://www.cvs.com/	2015-03-05	quicklinksbeta	1		1			1	http://www.cvs.com/	Pharmacy	../v4.12.newdoms.0.03.150.1b.xml	3	http://www.cvs.com/pharmacy/pharmacy-homepage.jsp	1046
raija	34	34	e07a5689d0fd1ec7e529a03414a97b58	1047http://www.cvs.com/	2015-03-05	quicklinksbeta	1		3			2	http://www.cvs.com/	Login	../v4.12.newdoms.0.03.150.1b.xml	5	http://cvs.com/account/login.jsp	1047
raija	34	34	ed8e0cf437d6f8e79847f74c07ca23ee	1045http://www.cvs.com/	2015-03-05	quicklinksbeta	1		2			0	http://www.cvs.com/	Deals	../v4.12.newdoms.0.03.150.1b.xml	6	http://www.cvs.com/deals/deals.jsp	1045
raija	39	39	00cfbd19c286717a93275299efdf2957	937http://www.orbitz.com/	2015-03-05	quicklinksbeta	1		1			0	http://www.orbitz.com/	Hotels	../v4.12.newdoms.0.03.150.1b.xml	2	http://www.orbitz.com/hotels/	937
raija	39	39	4827e8fdd5d13e303c84843899cace56	939http://www.orbitz.com/	2015-03-05	quicklinksbeta	3	Other	1		Title little too vague, would write for example &quot;Vacation Packages&quot;.	2	http://www.orbitz.com/	Vacation	../v4.12.newdoms.0.03.150.1b.xml	3	http://orbitz.com/vacations	939
raija	39	39	6222365d4c28277d6aa7880af501f1b7	940http://www.orbitz.com/	2015-03-05	quicklinksbeta	1		3	Topic too specific		3	http://www.orbitz.com/	My Trips	../v4.12.newdoms.0.03.150.1b.xml	5	http://orbitz.com/trips/current	940
