a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank	m._quicklink	m._qltitle	m._seedURL	m._control
kyin	126	126	d4fc261a68494a96163860c43d92c7fd	1232http://www.clasificadosonline.com/Repo/Default.asp	2014-11-28	qlrescale002	NJ	2	http://www.clasificadosonline.com/Repo/Default.asp	Puerto Rico Real Estate Foreclosures	http://www.clasificadosonline.com/	1232
kyin	126	126	e0acc12d0673f76b9ffc0d59c03b24d3	1231http://www.clasificadosonline.com/Jobs.asp	2014-11-28	qlrescale002	NJ	1	http://www.clasificadosonline.com/Jobs.asp	Jobs	http://www.clasificadosonline.com/	1231
kyin	126	126	f222cf72ff9044a5fd91df587bd2d780	1238http://www.clasificadosonline.com/Motoras.asp	2014-11-28	qlrescale002	NJ	8	http://www.clasificadosonline.com/Motoras.asp	Motoras	http://www.clasificadosonline.com/	1238
kyin	128	128	1586f2007512b555f6000a9f6a8f93ae	3775http://wilottery.com/lottogames/megabucks.aspx	2014-11-28	qlrescale002	Uncertain	0	http://wilottery.com/lottogames/megabucks.aspx	Wisconsin's Very Own Megabucks Lotto	http://www.wilottery.com/	3775
kyin	128	128	5302b2de684ad49963d68e3a9765296c	3779http://wilottery.com/lottogames/b5check.aspx	2014-11-28	qlrescale002	Uncertain	4	http://wilottery.com/lottogames/b5check.aspx	Badger 5 Check Numbers	http://www.wilottery.com/	3779
kyin	128	128	e4d10e3cb0cd03debf818dce6913c3c3	3776http://www.wilottery.com/?-news	2014-11-28	qlrescale002	Definitely NO	1	http://www.wilottery.com/?-news	Wisconsin Lottery Official Site	http://www.wilottery.com/	3776
kyin	128	128	e8c7c643624c8f976457681886ca438f	3777http://test2.wilottery.com/	2014-11-28	qlrescale002	Definitely NO	2	http://test2.wilottery.com/	test2	http://www.wilottery.com/	3777
kyin	128	128	ef44198ebb8a70d65faa0e8b87c60d61	3778http://wilottery.com/lottogames/mbcheck.aspx	2014-11-28	qlrescale002	Uncertain	3	http://wilottery.com/lottogames/mbcheck.aspx	Megabucks Check Numbers	http://www.wilottery.com/	3778
kyin	149	149	2fd103b6824d2f4c8e3e82e13182bc0f	1113http://www.carmike.com/ShowTimes/City/Allentown/PA	2014-11-28	qlrescale002	Uncertain	3	http://www.carmike.com/ShowTimes/City/Allentown/PA	Allentown, PA	http://www.carmike.com/	1113
kyin	149	149	3a85d8b31a78d47cd8f5c6411ad841ec	1112http://www.carmike.com/Browse/Theaters	2014-11-28	qlrescale002	Uncertain	2	http://www.carmike.com/Browse/Theaters	Browse Movies & Theaters	http://www.carmike.com/	1112
kyin	149	149	50ffa3bd0ccac3902b23f292bdfa63d3	1116http://www.carmike.com/ShowTimes/City/Oakdale/MN	2014-11-28	qlrescale002	Uncertain	6	http://www.carmike.com/ShowTimes/City/Oakdale/MN	Oakdale, MN	http://www.carmike.com/	1116
kyin	149	149	555f4c480e773549e93090504358738e	1117http://www.carmike.com/ShowTimes/City/Wilmington/NC	2014-11-28	qlrescale002	Uncertain	7	http://www.carmike.com/ShowTimes/City/Wilmington/NC	Wilmington, NC	http://www.carmike.com/	1117
kyin	149	149	a2b5f018bed5903be84d706f62dd23be	1110http://www.carmike.com/Muvico	2014-11-28	qlrescale002	Uncertain	0	http://www.carmike.com/Muvico	Muvico	http://www.carmike.com/	1110
kyin	149	149	b446ac0411aaa7de8fcd7cf4af8f2684	1114http://www.carmike.com/ShowTimes/City/Melbourne/FL	2014-11-28	qlrescale002	Uncertain	4	http://www.carmike.com/ShowTimes/City/Melbourne/FL	Melbourne, FL	http://www.carmike.com/	1114
kyin	149	149	b4f2639411173e44c3011d62097ad436	1118http://www.carmike.com/ShowTimes/City/Plainfield/IN	2014-11-28	qlrescale002	Uncertain	8	http://www.carmike.com/ShowTimes/City/Plainfield/IN	Plainfield, IN	http://www.carmike.com/	1118
kyin	149	149	e17ee54ced5da345ce718f823bd8cbec	1111http://www.carmike.com/ShowTimes/City/Champaign/IL	2014-11-28	qlrescale002	Uncertain	1	http://www.carmike.com/ShowTimes/City/Champaign/IL	Champaign, IL	http://www.carmike.com/	1111
kyin	149	149	f13ef004f45b489d672bcd1748ae2c0b	1115http://www.carmike.com/ShowTimes/City/Jacksonville/NC	2014-11-28	qlrescale002	Uncertain	5	http://www.carmike.com/ShowTimes/City/Jacksonville/NC	Jacksonville, NC	http://www.carmike.com/	1115
kyin	152	152	0a8efd903a8997a8f36b7a3324a0d075	4012https://home.capitalone360.com/redirect	2014-11-28	qlrescale002	NJ	0	https://home.capitalone360.com/redirect	redirect	https://home.capitalone360.com/	4012
kyin	152	152	ab179819e037d860b5d1017f29a17221	4014https://home.capitalone360.com/referafriend	2014-11-28	qlrescale002	Uncertain	2	https://home.capitalone360.com/referafriend	referafriend	https://home.capitalone360.com/	4014
kyin	152	152	db3d5ee180bbb58eaff5520048fe3b98	4013https://home.capitalone360.com/manageautoloan	2014-11-28	qlrescale002	Uncertain	1	https://home.capitalone360.com/manageautoloan	manageautoloan	https://home.capitalone360.com/	4013
kyin	162	162	3282b9cfcc56ba76638048823392b78f	4233https://www.firsttennessee.com/global/Careers	2014-11-28	qlrescale002	Uncertain	8	https://www.firsttennessee.com/global/Careers	Career Opportunities	https://www.firsttennessee.com/	4233
kyin	162	162	98c097b9a0a2d3f7b6f7244196b0726b	4232https://www.firsttennessee.com/Personal/Banking/Credit-Cards	2014-11-28	qlrescale002	Uncertain	7	https://www.firsttennessee.com/Personal/Banking/Credit-Cards	Credit Cards	https://www.firsttennessee.com/	4232
kyin	162	162	9b7cfed6d8352cd72b5141025764756d	4231https://ibsprd.firsttennessee.com/lpq/lpq_app/	2014-11-28	qlrescale002	Uncertain	6	https://ibsprd.firsttennessee.com/lpq/lpq_app/	Request Loan Payoff Quote	https://www.firsttennessee.com/	4231
kyin	162	162	a22c1103cb4c6050591093cf42680266	4229https://www.firsttennessee.com/Corporate	2014-11-28	qlrescale002	Definitely YES	4	https://www.firsttennessee.com/Corporate	First Tennessee Corporate Banking	https://www.firsttennessee.com/	4229
kyin	162	162	a42fcb1fcc8009c6e28a1f91b5b761c0	4228https://www.firsttennessee.com/Business/Cash-Management/Online-Services/Online-Banking	2014-11-28	qlrescale002	Uncertain	3	https://www.firsttennessee.com/Business/Cash-Management/Online-Services/Online-Banking	Business Banking Online	https://www.firsttennessee.com/	4228
kyin	162	162	a6213d7c40d8981405a83d56a6b937ba	4225https://www.firsttennessee.com/Personal/Banking/Online-Services/Banking-Online	2014-11-28	qlrescale002	Uncertain	0	https://www.firsttennessee.com/Personal/Banking/Online-Services/Banking-Online	Banking Online	https://www.firsttennessee.com/	4225
kyin	162	162	b45faf64fd9557a73490e44976f063dc	4227https://www.firsttennessee.com/Free	2014-11-28	qlrescale002	NJ	2	https://www.firsttennessee.com/Free	Attention First Tennessee Customers	https://www.firsttennessee.com/	4227
kyin	162	162	be9b6e5090ec7bbe2bf94c805bfd8b76	4226https://www.firsttennessee.com/login/html_login_per_go	2014-11-28	qlrescale002	Uncertain	1	https://www.firsttennessee.com/login/html_login_per_go	First Tennessee Banking Online	https://www.firsttennessee.com/	4226
kyin	162	162	d820b8ea6aa90b63f5bc479fc62549a9	4230https://www.firsttennessee.com/Personal/Banking	2014-11-28	qlrescale002	Uncertain	5	https://www.firsttennessee.com/Personal/Banking	BANKING	https://www.firsttennessee.com/	4230
kyin	162	162	ddd2bdc0b02fe9bc919a114a4f66091c	4234https://www.firsttennessee.com/Business	2014-11-28	qlrescale002	Definitely YES	9	https://www.firsttennessee.com/Business	Business Loans and Cash Management	https://www.firsttennessee.com/	4234
kyin	169	169	47b1ae38ffc7ed20c8b430872646c934	4222https://www.firstmeritib.com/Enroll.aspx	2014-11-28	qlrescale002	Uncertain	1	https://www.firstmeritib.com/Enroll.aspx	Enroll in Online Banking	https://www.firstmeritib.com/	4222
kyin	169	169	714ce74602a86095a808e61336455013	4224https://www.firstmeritib.com/MobileBankingTerms.htm	2014-11-28	qlrescale002	Definitely NO	3	https://www.firstmeritib.com/MobileBankingTerms.htm	Mobile Banking Terms and Conditions	https://www.firstmeritib.com/	4224
kyin	169	169	c5f365c5f164145c81a5720bea8399ef	4221https://www.firstmeritib.com/DepositAccount.aspx?acct=realitychecking	2014-11-28	qlrescale002	Uncertain	0	https://www.firstmeritib.com/DepositAccount.aspx?acct=realitychecking	Open an Account	https://www.firstmeritib.com/	4221
kyin	169	169	d1822f26e921f45202a2fab5c95ffbe2	4223https://www.firstmeritib.com/ConsentForElectronicCommunication.htm	2014-11-28	qlrescale002	Definitely NO	2	https://www.firstmeritib.com/ConsentForElectronicCommunication.htm	Consent for Electronic Communications	https://www.firstmeritib.com/	4223
kyin	173	173	245aacd807e65501ff596226c5eebd44	1980http://www.expat.hsbc.com/	2014-11-28	qlrescale002	Uncertain	5	http://www.expat.hsbc.com/	Attractive expat benefits	http://www.hsbc.com/	1980
kyin	173	173	3c81e0d40fd55884e2aafff274fd7ebe	1984http://www.banking.us.hsbc.com/HICServlet?cmd_GetUSMap=	2014-11-28	qlrescale002	Definitely YES	9	http://www.banking.us.hsbc.com/HICServlet?cmd_GetUSMap=	Main Map	http://www.hsbc.com/	1984
kyin	173	173	5ce9fd3a3ef1905d760e6ec5fbad324d	1977http://www.us.hsbc.com/1/2/home/personal-banking/pib	2014-11-28	qlrescale002	Uncertain	2	http://www.us.hsbc.com/1/2/home/personal-banking/pib	PIB	http://www.hsbc.com/	1977
kyin	173	173	96651232114f597559ddb95acf50a561	1982http://www.expat.hsbc.com/1/2/hsbc-expat/home	2014-11-28	qlrescale002	Uncertain	7	http://www.expat.hsbc.com/1/2/hsbc-expat/home	Guernsey	http://www.hsbc.com/	1982
kyin	173	173	9d021da5ed32cad4aa83088b402a5bd4	1978http://www.us.hsbc.com/1/2/home/customer-service/hsbc-locations/branch	2014-11-28	qlrescale002	Uncertain	3	http://www.us.hsbc.com/1/2/home/customer-service/hsbc-locations/branch	Locate a branch or ATM	http://www.hsbc.com/	1978
kyin	173	173	9d2aff9c27646b60fa4c486521ff67a7	1983http://www.us.hsbc.com/1/2/home/about/careers	2014-11-28	qlrescale002	Uncertain	8	http://www.us.hsbc.com/1/2/home/about/careers	Careers	http://www.hsbc.com/	1983
kyin	173	173	a51347ff0e9774b0d99c6ab7cc4096bf	1975http://www.us.hsbc.com/pib	2014-11-28	qlrescale002	Uncertain	0	http://www.us.hsbc.com/pib	Personal Internet Banking	http://www.hsbc.com/	1975
kyin	173	173	c4dee11e3550f5345517e7e6d87f9e7b	1979http://www.us.hsbc.com/1/2/home/customer-service	2014-11-28	qlrescale002	Definitely YES	4	http://www.us.hsbc.com/1/2/home/customer-service	Contact us	http://www.hsbc.com/	1979
kyin	173	173	dab65b7e0d7c363d4ee979238d41b93f	1976http://www.us.hsbc.com/1/2/home/personal-banking	2014-11-28	qlrescale002	Uncertain	1	http://www.us.hsbc.com/1/2/home/personal-banking	Personal banking	http://www.hsbc.com/	1976
kyin	173	173	eaf8f5a220db975b0e7df553b93ed04c	1981http://www.us.hsbc.com/1/2/home/personal-banking/credit-cards	2014-11-28	qlrescale002	Uncertain	6	http://www.us.hsbc.com/1/2/home/personal-banking/credit-cards	Credit cards	http://www.hsbc.com/	1981
kyin	174	174	07553a6760b582607347fec23419ede5	755http://www.ajc.com/sports/high-school/	2014-11-28	qlrescale002	Uncertain	4	http://www.ajc.com/sports/high-school/	Georgia High School Sports	http://www.ajc.com/	755
kyin	174	174	11fee7d393c337efe525646426c1f4e5	751http://www.ajc.com/s/news/obituaries/	2014-11-28	qlrescale002	Uncertain	0	http://www.ajc.com/s/news/obituaries/	Obituaries	http://www.ajc.com/	751
kyin	174	174	4d17b4c289f31edc675b098494aca6c6	754http://www.ajc.com/news/news/local/duck-dynasty-scarecrow-stolen-ball-ground-elementa/nbTFG/	2014-11-28	qlrescale002	Definitely NO	3	http://www.ajc.com/news/news/local/duck-dynasty-scarecrow-stolen-ball-ground-elementa/nbTFG/	Sign In | Register	http://www.ajc.com/	754
kyin	174	174	ac73a82633dd65a20199c56953ce5166	753http://www.ajc.com/s/sports/falcons/	2014-11-28	qlrescale002	Uncertain	2	http://www.ajc.com/s/sports/falcons/	Atlanta Falcons | NFL |n        \n	http://www.ajc.com/	753
kyin	174	174	d0ca192086d20fbf8ececb3d8b5e8868	752http://www.ajc.com/s/sports/braves/	2014-11-28	qlrescale002	Uncertain	1	http://www.ajc.com/s/sports/braves/	Atlanta Braves baseball | MLB	http://www.ajc.com/	752
kyin	174	174	f1ce5453f6e2cf79e5c7dbfb68edde62	756http://www.ajc.com/s/news/	2014-11-28	qlrescale002	Definitely YES	5	http://www.ajc.com/s/news/	Atlanta GA News | Top News Page	http://www.ajc.com/	756
kyin	181	181	08b9f124163084da04d59574acc17cfe	3771http://www.whitneybank.com/personal/per-loans.asp	2014-11-28	qlrescale002	Uncertain	6	http://www.whitneybank.com/personal/per-loans.asp	 Personal Loans	http://www.whitneybank.com/	3771
kyin	181	181	0f3b79c9cc8f3867d907815d44168949	3770http://www.whitneybank.com/home/legal-notices.asp	2014-11-28	qlrescale002	Definitely NO	5	http://www.whitneybank.com/home/legal-notices.asp	Legal Notices	http://www.whitneybank.com/	3770
kyin	181	181	0f9c9e6e73c171ac801be4af20d3d735	3766http://www.whitneybank.com/personal/per-index.asp	2014-11-28	qlrescale002	Definitely YES	1	http://www.whitneybank.com/personal/per-index.asp	 Personal Banking	http://www.whitneybank.com/	3766
kyin	181	181	1d8080f790b0c63c1b4dbaa1059a259d	3768http://www.whitneybank.com/personal/eBanking/learn.asp	2014-11-28	qlrescale002	Uncertain	3	http://www.whitneybank.com/personal/eBanking/learn.asp	Online	http://www.whitneybank.com/	3768
kyin	181	181	482c94de1f8bb2312d7d89e3e7ec3b4f	3767http://www.whitneybank.com/home/home-contact.asp	2014-11-28	qlrescale002	Definitely YES	2	http://www.whitneybank.com/home/home-contact.asp	 Contact Us	http://www.whitneybank.com/	3767
kyin	181	181	587515826564b8b897206e242da17b38	3765https://secure.whitneybank.com/	2014-11-28	qlrescale002	Uncertain	0	https://secure.whitneybank.com/	Welcome to Whitney Bank Online Banking	http://www.whitneybank.com/	3765
kyin	181	181	7ef1257d0e8fd8deb6b696eb43d5b513	3774http://www.whitneybank.com/personal/points-plus/personal-points-plus.asp	2014-11-28	qlrescale002	Uncertain	9	http://www.whitneybank.com/personal/points-plus/personal-points-plus.asp	 Personal Points Plus	http://www.whitneybank.com/	3774
kyin	181	181	84f50919025f59d8a7d5f75f8d83e131	3772http://www.whitneybank.com/personal/personal-checking-intro.asp	2014-11-28	qlrescale002	Uncertain	7	http://www.whitneybank.com/personal/personal-checking-intro.asp	 Personal Checking Intro	http://www.whitneybank.com/	3772
kyin	181	181	a378b609a57783a3f10469160f1378fd	3773http://www.whitneybank.com/business	2014-11-28	qlrescale002	Definitely YES	8	http://www.whitneybank.com/business	 Whitney Bank Business	http://www.whitneybank.com/	3773
kyin	181	181	c28a1b97e00a0102d9c06ef108f2c650	3769http://www.whitneybank.com/home/locate-us.asp	2014-11-28	qlrescale002	Definitely YES	4	http://www.whitneybank.com/home/locate-us.asp	Locate Us	http://www.whitneybank.com/	3769
kyin	182	182	03e7cdd99fb360289c5ea29cd1b8676e	2928https://www.secure05.principal.com/	2014-11-28	qlrescale002	NJ	5	https://www.secure05.principal.com/	secure05	http://www.principal.com/index.shtm	2928
kyin	182	182	1cb195a0b8efef828ca4de9e4a0889d4	2929http://www.principal.com/about/index.htm	2014-11-28	qlrescale002	Uncertain	6	http://www.principal.com/about/index.htm	About the Principal Financial Group	http://www.principal.com/index.shtm	2929
kyin	182	182	1ffe902cda37e44c551266b3b53b8fa9	2926http://www.principal.com/retirement.htm	2014-11-28	qlrescale002	Uncertain	3	http://www.principal.com/retirement.htm	Retirement Solutions, 401k plans	http://www.principal.com/index.shtm	2926
kyin	182	182	58a5acaf268d271ad9b7c91bee61e237	2927http://www.principal.com/grouplh/index.htm	2014-11-28	qlrescale002	Uncertain	4	http://www.principal.com/grouplh/index.htm	Insurance	http://www.principal.com/index.shtm	2927
kyin	182	182	96c3de6d4db2a50d59e88a3f7cdfb8e1	2923https://secure05.principal.com/login/help_personal.htm	2014-11-28	qlrescale002	NJ	0	https://secure05.principal.com/login/help_personal.htm	help personal	http://www.principal.com/index.shtm	2923
kyin	182	182	9cbb63cec75ccce6f5ff65d34dfa02e6	2931http://www.principal.com/careers/index.htm	2014-11-28	qlrescale002	Uncertain	8	http://www.principal.com/careers/index.htm	Careers at Principal Financial Group	http://www.principal.com/index.shtm	2931
kyin	182	182	a1aa63f51aa0a1116bdacde4a7db727d	2925https://secure05.principal.com/corp/webreply/contactUs	2014-11-28	qlrescale002	Uncertain	2	https://secure05.principal.com/corp/webreply/contactUs	Contact Us	http://www.principal.com/index.shtm	2925
kyin	182	182	a88900cb0914ba894354f8d7ff95cf65	2930http://www.principal.com/grouplh/dental.htm	2014-11-28	qlrescale002	Uncertain	7	http://www.principal.com/grouplh/dental.htm	Dental Insurance	http://www.principal.com/index.shtm	2930
kyin	182	182	d6320a97d51b5d7e205b3449ac789755	2932http://www.principal.com/funds/	2014-11-28	qlrescale002	Uncertain	9	http://www.principal.com/funds/	Mutual Funds & Investment Management	http://www.principal.com/index.shtm	2932
kyin	182	182	e2e06408133b6be8f09e99b43922a28d	2924http://www.principal.com/ind.htm	2014-11-28	qlrescale002	Definitely YES	1	http://www.principal.com/ind.htm	For Individuals	http://www.principal.com/index.shtm	2924
kyin	183	183	220bcbb1b4de4bf24a6df2cc205a9f39	2038http://www.indystar.com/story/news/crime/2014/01/16/3-dead-after-gunman-opens-fire-at-martins-super-market-in-elkhart/4504759/	2014-11-29	qlrescale002	Definitely NO	8	http://www.indystar.com/story/news/crime/2014/01/16/3-dead-after-gunman-opens-fire-at-martins-super-market-in-elkhart/4504759/	4504759	http://www.indystar.com/	2038
kyin	183	183	2bd6a2b27fe611848f2dbcb6f3b1b786	2030http://www.indystar.com/sports/colts/	2014-11-29	qlrescale002	Uncertain	0	http://www.indystar.com/sports/colts/	Indianapolis Colts	http://www.indystar.com/	2030
kyin	183	183	5aaa4f7203952bdd0e48193de0ac86ce	2036http://www.indystar.com/sports/	2014-11-29	qlrescale002	Definitely YES	6	http://www.indystar.com/sports/	Indianapolis Sports	http://www.indystar.com/	2036
kyin	183	183	8da930ea5ba3dd39f420b44a40a31a4f	2031http://www.indystar.com/story/news/2013/12/16/family-finds-dog-lost-in-indiana-tornado-but-new-owners-wont-give-rosco-back/4045981/	2014-11-29	qlrescale002	Definitely NO	1	http://www.indystar.com/story/news/2013/12/16/family-finds-dog-lost-in-indiana-tornado-but-new-owners-wont-give-rosco-back/4045981/	4045981	http://www.indystar.com/	2031
kyin	183	183	90ef662bb97276a1449a086204bcad0b	2037http://www.indystar.com/story/news/2014/01/25/the-disposession-of-latoya-ammons/4892553/	2014-11-29	qlrescale002	Definitely NO	7	http://www.indystar.com/story/news/2014/01/25/the-disposession-of-latoya-ammons/4892553/	The exorcisms of Latoya Ammons	http://www.indystar.com/	2037
kyin	183	183	a98d0703ff7c8281e14479fd508d4560	2033http://www2.indystar.com/webcat/classified/?odyssey=nav|starclassifieds	2014-11-29	qlrescale002	NJ	3	http://www2.indystar.com/webcat/classified/?odyssey=nav|starclassifieds	CLASSIFIEDS	http://www.indystar.com/	2033
kyin	183	183	dfe67ab84b61bc7d5dad5d9429f665eb	2039http://www.indystar.com/story/news/2014/04/11/squirrel-blamed-k-community-center-damage/7586439/	2014-11-29	qlrescale002	Definitely NO	9	http://www.indystar.com/story/news/2014/04/11/squirrel-blamed-k-community-center-damage/7586439/	7586439	http://www.indystar.com/	2039
kyin	183	183	ea104c19f3eb0bb7682b1e51457ae8ff	2032http://www2.indystar.com/webcat/classified/	2014-11-29	qlrescale002	NJ	2	http://www2.indystar.com/webcat/classified/	classified	http://www.indystar.com/	2032
kyin	183	183	ee3b02236d006f52bfea2abf1348b62e	2035http://www.indystar.com/news/	2014-11-29	qlrescale002	Definitely YES	5	http://www.indystar.com/news/	Indianapolis news	http://www.indystar.com/	2035
kyin	183	183	f9138e85202b0b7a793a8511555f4c17	2034http://www.indystar.com/story/sports/nba/2014/04/29/meet-v-stiviano-donald-sterlings-girlfriend/8449131/	2014-11-29	qlrescale002	Definitely NO	4	http://www.indystar.com/story/sports/nba/2014/04/29/meet-v-stiviano-donald-sterlings-girlfriend/8449131/	8449131	http://www.indystar.com/	2034
kyin	185	185	0e407e0d8a9db6d9c7ba0e5000bdf45f	4345https://www.salliemae.com/landing/salliemaebank/	2014-11-28	qlrescale002	Uncertain	2	https://www.salliemae.com/landing/salliemaebank/	Home	https://www.salliemae.com/	4345
kyin	185	185	14467c581f4907314e78add7454c1300	4343https://opennet.salliemae.com/cosigner/	2014-11-28	qlrescale002	Uncertain	0	https://opennet.salliemae.com/cosigner/	cosigner	https://www.salliemae.com/	4343
kyin	185	185	22dc636be453234a485ed4af6ccf0fb3	4348http://go.salliemae.com/content/edServicing/federalLoans/	2014-11-28	qlrescale002	Uncertain	5	http://go.salliemae.com/content/edServicing/federalLoans/	For Federal Borrowers	https://www.salliemae.com/	4348
kyin	185	185	78d8b79f3339a30cb58823f0b83ecb86	4347https://www.salliemae.com/landing/tpp/	2014-11-28	qlrescale002	Definitely NO	4	https://www.salliemae.com/landing/tpp/	tpp	https://www.salliemae.com/	4347
kyin	185	185	c5b9ae24f021b92209c9eb6d2e49a534	4349https://tuitionpay.salliemae.com/TuitionPay/Welcome.aspx	2014-11-28	qlrescale002	Definitely NO	6	https://tuitionpay.salliemae.com/TuitionPay/Welcome.aspx	Welcome	https://www.salliemae.com/	4349
kyin	185	185	d5a3019229e89ac8926d388628ff9f32	4346https://www.salliemae.com/about/default.aspx	2014-11-28	qlrescale002	Uncertain	3	https://www.salliemae.com/about/default.aspx	About Sallie Mae	https://www.salliemae.com/	4346
kyin	185	185	fbbffc1691752c4931883ebd2952ccff	4350https://tuitionpay.salliemae.com/TuitionPay/Manage/Pay/PaymentReview.aspx	2014-11-28	qlrescale002	NJ	7	https://tuitionpay.salliemae.com/TuitionPay/Manage/Pay/PaymentReview.aspx	PaymentReview	https://www.salliemae.com/	4350
kyin	185	185	fcd19461c8371ee5460e9188d3fdd310	4344https://opennet.salliemae.com/W2WPortal/?NavPoint=BorrowerLogin	2014-11-28	qlrescale002	Uncertain	1	https://opennet.salliemae.com/W2WPortal/?NavPoint=BorrowerLogin	View Existing Loans	https://www.salliemae.com/	4344
kyin	186	186	17d804d332e0cb2f56a089c1319f1f66	1673http://www.fantasypros.com/nfl/adp/overall.php	2014-11-28	qlrescale002	Uncertain	8	http://www.fantasypros.com/nfl/adp/overall.php	ADP Composite	http://www.fantasypros.com/	1673
kyin	186	186	1bd4e28779448f2d118061af24652fc9	1674http://draftwizard.fantasypros.com/editor/?sport=nfl	2014-11-28	qlrescale002	Uncertain	9	http://draftwizard.fantasypros.com/editor/?sport=nfl	Cheat Sheet Creator	http://www.fantasypros.com/	1674
kyin	186	186	1cb20d83820a6bd09e85ab8c0317e7ef	1672http://www.fantasypros.com/mlb/rankings/overall.php	2014-11-28	qlrescale002	Uncertain	7	http://www.fantasypros.com/mlb/rankings/overall.php	Overall	http://www.fantasypros.com/	1672
kyin	186	186	26c86f8d6f59e2ed41916c9854544bfc	1669http://www.fantasypros.com/nfl/rankings/consensus-cheatsheets.php	2014-11-28	qlrescale002	Uncertain	4	http://www.fantasypros.com/nfl/rankings/consensus-cheatsheets.php	Preseason	http://www.fantasypros.com/	1669
kyin	186	186	2b46d5e5a876ab986280d7f38b4192c7	1667http://www.fantasypros.com/mlb/	2014-11-28	qlrescale002	Definitely YES	2	http://www.fantasypros.com/mlb/	MLB	http://www.fantasypros.com/	1667
kyin	186	186	37bbae2fd32896257da6635b1ef47289	1668http://www.fantasypros.com/nfl/rankings/ppr-cheatsheets.php	2014-11-28	qlrescale002	Uncertain	3	http://www.fantasypros.com/nfl/rankings/ppr-cheatsheets.php	PPR	http://www.fantasypros.com/	1668
kyin	186	186	4736820bf809bec3bacf6032159450d3	1665http://www.fantasypros.com/nfl/	2014-11-28	qlrescale002	Definitely YES	0	http://www.fantasypros.com/nfl/	NFL	http://www.fantasypros.com/	1665
kyin	186	186	6d58fcb0d718ac1275cfc29f4cc06afd	1670http://www.fantasypros.com/nfl/depth-charts.php	2014-11-28	qlrescale002	Uncertain	5	http://www.fantasypros.com/nfl/depth-charts.php	Fantasy Football Depth Charts (2014)	http://www.fantasypros.com/	1670
kyin	186	186	9145d32106ffe359aa8ecac36039cf09	1666http://www.fantasypros.com/nfl/start/	2014-11-28	qlrescale002	Uncertain	1	http://www.fantasypros.com/nfl/start/	Who Should I Start	http://www.fantasypros.com/	1666
kyin	186	186	978e500b67a0eff41b64523902745b41	1671http://draftwizard.fantasypros.com/	2014-11-28	qlrescale002	Uncertain	6	http://draftwizard.fantasypros.com/	Draft Wizard	http://www.fantasypros.com/	1671
kyin	188	188	12a62805a8af9952d13fecf51e551258	4088https://account.my.t-mobile.com/myphone/checkorder.html	2014-11-28	qlrescale002	Definitely NO	4	https://account.my.t-mobile.com/myphone/checkorder.html	myphone/checkorder.html	https://my.t-mobile.com/	4088
kyin	188	188	30a6f913cc79b2377f188ee57e43c557	4092http://locator.my.t-mobile.com/Store.aspx?&SSK=0&searchType=storeLocations&SLU=0&EIP=&DBR=5&ST=40&IC=40.7911772139747:-73.9793703344847:x 8,8:W 88th St&LOC=40.7911772139747:-73.9793703344847&DSN=MapPoint.NA&GAD2=W 88th St&GCITY=New York&GSTATE=NY&GZIP=&	2014-11-28	qlrescale002	Definitely NO	8	http://locator.my.t-mobile.com/Store.aspx?&SSK=0&searchType=storeLocations&SLU=0&EIP=&DBR=5&ST=40&IC=40.7911772139747:-73.9793703344847:x 8,8:W 88th St&LOC=40.7911772139747:-73.9793703344847&DSN=MapPoint.NA&GAD2=W 88th St&GCITY=New York&GSTATE=NY&GZIP=&	Store	https://my.t-mobile.com/	4092
kyin	188	188	4a718b52631b5aff860c3c5efb948cd1	4084https://account.my.t-mobile.com/	2014-11-28	qlrescale002	Definitely NO	0	https://account.my.t-mobile.com/	account	https://my.t-mobile.com/	4084
kyin	188	188	50197bf1e394b220a69e369f9c5ff5d6	4091https://my.t-mobile.com/SimChange/SIMChange.aspx?WT.mc_t=CM&WT.mc_n=SIMUpdate&lpg1=MyT_Lin_SimUpdate	2014-11-28	qlrescale002	Definitely NO	7	https://my.t-mobile.com/SimChange/SIMChange.aspx?WT.mc_t=CM&WT.mc_n=SIMUpdate&lpg1=MyT_Lin_SimUpdate	SIMChange	https://my.t-mobile.com/	4091
kyin	188	188	6bb37cf30f081e6a509fd3c2a1ec0023	4087https://my.t-mobile.com/Corporate/MCSA_Form.doc	2014-11-28	qlrescale002	Definitely NO	3	https://my.t-mobile.com/Corporate/MCSA_Form.doc	MCSA Form	https://my.t-mobile.com/	4087
kyin	188	188	78561f53ea49a9be77c6711426e8e2d8	4086https://my.t-mobile.com/Login/PasswordReset.aspx	2014-11-28	qlrescale002	Uncertain	2	https://my.t-mobile.com/Login/PasswordReset.aspx	PasswordReset	https://my.t-mobile.com/	4086
kyin	188	188	b2481f8ddcd45e8bb25feb585921e74c	4085https://my.t-mobile.com/login/MyTmobileLogin.aspx	2014-11-28	qlrescale002	Definitely NO	1	https://my.t-mobile.com/login/MyTmobileLogin.aspx	MyTmobileLogin	https://my.t-mobile.com/	4085
kyin	188	188	be3aa77b7a2a6a2ddfe29da9d09163fb	4090https://my.t-mobile.com/Corporate/	2014-11-28	qlrescale002	Definitely NO	6	https://my.t-mobile.com/Corporate/	Corporate	https://my.t-mobile.com/	4090
