a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.Judgments	a.comment	a.rank	m._Q1	m._Sno	m._Q2	b.data
mariaf	1026	1026	c559da2ba967eb820766939a658022c8	1601	2015-09-23	QueryPair2K0917	Excellent		0	cheap hotels in santa fe nm	1601	cheap santa fe hotels	cheap hotels in santa fe nm
mariaf	1035	1035	a7aeed74714116f3b292a982238f83d2	576	2015-09-23	QueryPair2K0917	Good		0	hotels lugano	576	hotels near lugano	hotels lugano
mariaf	1064	1064	c2aee86157b4a40b78132f1e71a9e6f1	892	2015-09-22	QueryPair2K0917	Excellent		0	motels in goodyear arizona	892	goodyear arizona motels	motels in goodyear arizona
mariaf	1086	1086	f9a40a4780f5e1306c46f1c8daecee3b	861	2015-09-22	QueryPair2K0917	Excellent		0	hoteles en florida miami	861	florida miami hotel	hoteles en florida miami
mariaf	1101	1101	8757150decbd89b0f5442ca3db4d0e0e	663	2015-09-23	QueryPair2K0917	Good		0	hotels long beach california	663	hotels near to long beach california	hotels long beach california
mariaf	1101	1101	c59b469d724f7919b7d35514184fdc0f	1708	2015-09-23	QueryPair2K0917	Good		1	hotels long beach california	1708	hotels near long beach california	hotels long beach california
mariaf	1117	1117	9c19a2aa1d84e04b0bd4bc888792bd1e	1598	2015-09-23	QueryPair2K0917	Excellent		0	hotel ft myers florida	1598	hotel in ft myers florida	hotel ft myers florida
mariaf	114	114	37693cfc748049e45d87b8c7d8b9aacd	23	2015-09-22	QueryPair2K0917	Good		0	discount hotels in monterey	23	hotels monterey	discount hotels in monterey
mariaf	1148	1148	4d5b995358e7798bc7e9d9db83c612a5	835	2015-09-23	QueryPair2K0917	Good		0	hotels near cumberland mall cumberland maryland	835	hotels cumberland maryland	hotels near cumberland mall cumberland maryland
mariaf	1183	1183	7437d136770f5b35194cb46c1653efaa	1648	2015-09-22	QueryPair2K0917	Good		0	condos myrtle beach	1648	cheap condos in myrtle beach	condos myrtle beach
mariaf	1200	1200	7ef605fc8dba5425d6965fbd4c8fbe1f	150	2015-09-22	QueryPair2K0917	Fair		0	beach hotels puerto rico	150	best hotels puerto rico	beach hotels puerto rico
mariaf	1221	1221	95151403b0db4f75bfd8da0b393af853	1461	2015-09-22	QueryPair2K0917	Excellent		0	motels in monroe mi	1461	motels monroe mi	motels in monroe mi
mariaf	1244	1244	4921f95baf824205e1b13f22d60357a1	1692	2015-09-22	QueryPair2K0917	Excellent		0	hotels in maui hawaii	1692	hotels maui hawaii	hotels in maui hawaii
mariaf	1317	1317	819f46e52c25763a55cc642422644317	338	2015-09-23	QueryPair2K0917	Good		0	airfare myrtle beach	338	cheap myrtle beach sc airfare	airfare myrtle beach
mariaf	1320	1320	7e7e69ea3384874304911625ac34321c	1209	2015-09-23	QueryPair2K0917	Good		0	the best resorts in winter park colorado	1209	winter park colorado resorts	the best resorts in winter park colorado
mariaf	1332	1332	08e6bea8e90ba87af3c9554d94db6579	1677	2015-09-22	QueryPair2K0917	Good		0	flights sydney	1677	nonstop flights to sydney	flights sydney
mariaf	1363	1363	44a2e0804995faf8d2e3b084a1e2db1d	1879	2015-09-23	QueryPair2K0917	Good		0	hotels in snellville	1879	hotel crestwood suites snellville	hotels in snellville
mariaf	1374	1374	2612aa892d962d6f8056b195ca6e550d	1758	2015-09-23	QueryPair2K0917	Fair		0	hotels in chennai	1758	chennai hotel	hotels in chennai
mariaf	1380	1380	b83aac23b9528732c23cc7352950e880	327	2015-09-22	QueryPair2K0917	Good		0	hotels tacoma washington	327	hotels near tacoma washington	hotels tacoma washington
mariaf	1390	1390	8d317bdcf4aafcfc22149d77babee96d	747	2015-09-23	QueryPair2K0917	Good		0	hotel in seawall galveston beach	747	hotel galveston beach	hotel in seawall galveston beach
mariaf	1395	1395	8e296a067a37563370ded05f5a3bf3ec	25	2015-09-22	QueryPair2K0917	Excellent		0	hotel cape cod ma	25	hotels cape cod ma	hotel cape cod ma
mariaf	1424	1424	d93ed5b6db83be78efb0d05ae420158e	984	2015-09-22	QueryPair2K0917	Excellent		0	st maarten hotels st maarten st martin	984	hotels in st maarten st martin	st maarten hotels st maarten st martin
mariaf	1489	1489	2a084e55c87b1ebcdaad1f62fdbbac8e	859	2015-09-22	QueryPair2K0917	Fair		0	cheap motels in st augustine beach florida	859	motels in st augustine beach florida	cheap motels in st augustine beach florida
mariaf	1506	1506	0e65972dce68dad4d52d063967f0a705	198	2015-09-23	QueryPair2K0917	Good		1	cruises from tampa	198	3 day cruises from tampa	cruises from tampa
mariaf	1506	1506	e2ef524fbf3d9fe611d5a8e90fefdc9c	97	2015-09-23	QueryPair2K0917	Good		0	cruises from tampa	97	cheap cruises from tampa	cruises from tampa
mariaf	1510	1510	cedebb6e872f539bef8c3f919874e9d7	183	2015-09-23	QueryPair2K0917	Fair		0	all inclusive resorts punta cana	183	resorts punta cana	all inclusive resorts punta cana
mariaf	1531	1531	bad5f33780c42f2588878a9d07405083	1379	2015-09-23	QueryPair2K0917	Excellent		0	resorts on hawaii wailea hawaii	1379	wailea hawaii resort	resorts on hawaii wailea hawaii
mariaf	1553	1553	46031b3d04dc90994ca317a7c55c4289	1630	2015-09-22	QueryPair2K0917	Good		0	hotels near south dakota	1630	hotel south dakota	hotels near south dakota
mariaf	1576	1576	e449b9317dad920c0dd5ad0a2a2d5e49	1663	2015-09-22	QueryPair2K0917	Fair		0	cheap flights to vegas	1663	flights to vegas	cheap flights to vegas
mariaf	1581	1581	08f90c1a417155361a5c4b8d297e0d78	2000	2015-09-23	QueryPair2K0917	Fair		0	vacation homes big pine key fl	2000	big pine key fl vacation	vacation homes big pine key fl
mariaf	1618	1618	3988c7f88ebcb58c6ce932b957b6f332	137	2015-09-22	QueryPair2K0917	Good		0	rental mexico beach	137	weekend rentals mexico beach	rental mexico beach
mariaf	1650	1650	abea47ba24142ed16b7d8fbf2c740e0d	1162	2015-09-23	QueryPair2K0917	Fair		0	hotels sea bright nj	1162	best hotels to stay in new jersey	hotels sea bright nj
mariaf	1697	1697	f8c1f23d6a8d8d7904fc0ea8e066b3bb	396	2015-09-23	QueryPair2K0917	Excellent		0	hotels in white lake michigan	396	white lake michigan hotels	hotels in white lake michigan
mariaf	1726	1726	73278a4a86960eeb576a8fd4c9ec6997	113	2015-09-23	QueryPair2K0917	Fair		0	cheap hotels in turks and caicos	113	hotel turks and caicos	cheap hotels in turks and caicos
mariaf	1737	1737	a63fc8c5d915e1f1a40f40e6c7499863	1753	2015-09-22	QueryPair2K0917	Excellent		0	hotels in surfside beach sc	1753	hotel surfside beach sc	hotels in surfside beach sc
mariaf	1747	1747	7503cfacd12053d309b6bed5c89de212	1853	2015-09-23	QueryPair2K0917	Fair		0	5 star hotels kapiolani	1853	hotel kapiolani	5 star hotels kapiolani
mariaf	1759	1759	8fb21ee7a2207526da55a679f0332de2	1446	2015-09-23	QueryPair2K0917	Good		0	motels salem virginia	1446	cheap motels in salem virginia	motels salem virginia
mariaf	1767	1767	f52378e14237225a6f6c7d802dc6abbd	1377	2015-09-22	QueryPair2K0917	Excellent		0	hotels in staten island ny	1377	staten island ny hotels	hotels in staten island ny
mariaf	1769	1769	e2c420d928d4bf8ce0ff2ec19b371514	71	2015-09-22	QueryPair2K0917	Good		0	hotels tulare ca	71	hotels near tulare ca	hotels tulare ca
mariaf	1772	1772	af21d0c97db2e27e13572cbf59eb343d	1105	2015-09-23	QueryPair2K0917	Good		0	pelham hotels pelham	1105	best value hotels in pelham	pelham hotels pelham
mariaf	1777	1777	d7a84628c025d30f7b2c52c958767e76	2010	2015-09-23	QueryPair2K0917	Good		0	car rentals in monterey ca	2010	cheap car rentals in monterey ca	car rentals in monterey ca
mariaf	1786	1786	1e1d184167ca7676cf665225e236a3d2	1169	2015-09-22	QueryPair2K0917	Fair		0	cheap hotels in st george ut	1169	hotels in st george ut	cheap hotels in st george ut
mariaf	1834	1834	8fe0093bb30d6f8c31474bd0764e6ac0	416	2015-09-22	QueryPair2K0917	Good		0	best hotels milwaukee	416	hotels milwaukee	best hotels milwaukee
mariaf	1863	1863	9232fe81225bcaef853ae32870a2b0fe	953	2015-09-23	QueryPair2K0917	Excellent		0	all inclusive to barbados	953	barbados all inclusive	all inclusive to barbados
mariaf	1886	1886	09b15d48a1514d8209b192a8b8f34e48	1811	2015-09-23	QueryPair2K0917	Excellent		0	hotel ft walton beach	1811	hotels in ft walton beach	hotel ft walton beach
mariaf	1943	1943	437d7d1d97917cd627a34a6a0fb41136	960	2015-09-23	QueryPair2K0917	Good		0	hotels in islamorada fl	960	islamorada fl hotel	hotels in islamorada fl
mariaf	1973	1973	54072f485cdb7897ebbcaf7525139561	1411	2015-09-22	QueryPair2K0917	Excellent		0	hotels plymouth indiana	1411	hotels in plymouth indiana	hotels plymouth indiana
mariaf	219	219	1373b284bc381890049e92d324f56de0	1541	2015-09-23	QueryPair2K0917	Excellent		0	car rentals at las vegas	1541	las vegas car rentals	car rentals at las vegas
mariaf	243	243	9cc138f8dc04cbf16240daa92d8d50e2	630	2015-09-23	QueryPair2K0917	Bad		0	plane tickets orlando	630	orlando universal tickets	plane tickets orlando
mariaf	25	25	3b712de48137572f3849aabd5666a4e3	1122	2015-09-22	QueryPair2K0917	Excellent		0	hotels in houghton hancock mi	1122	houghton hancock mi hotels	hotels in houghton hancock mi
mariaf	26	26	f3144cefe89a60d6a1afaf7859c5076b	1719	2015-09-23	QueryPair2K0917	Excellent		0	hotels treasure island florida	1719	treasure island hotels in florida	hotels treasure island florida
mariaf	309	309	54f5f4071faca32ad5285fef87b78646	1740	2015-09-22	QueryPair2K0917	Excellent		0	motels arlington va	1740	arlington va motel	motels arlington va
mariaf	325	325	07871915a8107172b3b5dc15a6574ad3	889	2015-09-23	QueryPair2K0917	Excellent		0	hotels near clearwater beach fl	889	hotel clearwater beach fl	hotels near clearwater beach fl
mariaf	335	335	f542eae1949358e25d8bfeefe5b199f1	1813	2015-09-22	QueryPair2K0917	Excellent		0	hotels in mountain view california	1813	hotels mountain view california	hotels in mountain view california
mariaf	352	352	7d6044e95a16761171b130dcb476a43e	1474	2015-09-22	QueryPair2K0917	Fair		0	cheap hotels near new york langham	1474	new york langham hotels	cheap hotels near new york langham
mariaf	450	450	e4a6222cdb5b34375400904f03d8e6a5	242	2015-09-23	QueryPair2K0917	Good		0	motels in orange park fl florida	242	cheap motels in orange park florida	motels in orange park fl florida
mariaf	459	459	a1afc58c6ca9540d057299ec3016d726	1573	2015-09-22	QueryPair2K0917	Good		0	hotels amsterdam	1573	cheap hotels amsterdam	hotels amsterdam
mariaf	472	472	7e1d842d0f7ee600116ffc6b2d87d83f	1577	2015-09-23	QueryPair2K0917	Fair		0	suite hotels in chicago	1577	hotel chicago	suite hotels in chicago
mariaf	49	49	d1f491a404d6854880943e5c3cd9ca25	129	2015-09-23	QueryPair2K0917	Good		0	new england cruises new england	129	4 day cruises from new england	new england cruises new england
mariaf	494	494	44968aece94f667e4095002d140b5896	1920	2015-09-23	QueryPair2K0917	Fair		0	hotels downtown toronto	1920	best toronto hotels	hotels downtown toronto
mariaf	521	521	90794e3b050f815354e3e29e977a88ab	936	2015-09-22	QueryPair2K0917	Good		0	cruises from caribbean	936	4 day cruises from caribbean	cruises from caribbean
mariaf	546	546	8c3039bd5842dca3d944faab91447818	1850	2015-09-22	QueryPair2K0917	Good		0	hotels saint joseph michigan	1850	hotels near saint joseph michigan	hotels saint joseph michigan
mariaf	644	644	006f52e9102a8d3be2fe5614f42ba989	168	2015-09-22	QueryPair2K0917	Fair		0	tour san francisco ca	168	san francisco ca tourism	tour san francisco ca
mariaf	651	651	821fa74b50ba3f7cba1e6c53e8fa6845	455	2015-09-22	QueryPair2K0917	Excellent		0	hotel kalamazoo	455	hotels in kalamazoo	hotel kalamazoo
mariaf	654	654	490640b43519c77281cb2f8471e61a71	1516	2015-09-22	QueryPair2K0917	Fair		0	downtown hotels beale street	1516	best hotels near beale street	downtown hotels beale street
mariaf	667	667	6d0f846348a856321729a2f36734d1a7	920	2015-09-23	QueryPair2K0917	Excellent		0	hotels virginia virginia beach	920	hotels in virginia beach	hotels virginia virginia beach
mariaf	674	674	1905aedab9bf2477edc068a355bba31a	801	2015-09-23	QueryPair2K0917	Good		0	hotels puerto princesa	801	cheap puerto princesa hotels	hotels puerto princesa
mariaf	677	677	b6d767d2f8ed5d21a44b0e5886680cb9	22	2015-09-23	QueryPair2K0917	Good		0	flights.to shreveport	22	shreveport flights	flights.to shreveport
mariaf	714	714	3c7781a36bcd6cf08c11a970fbe0e2a6	424	2015-09-22	QueryPair2K0917	Good		0	cheap hotels mariposa ca	424	hotels mariposa ca	cheap hotels mariposa ca
mariaf	726	726	632cee946db83e7a52ce5e8d6f0fed35	823	2015-09-22	QueryPair2K0917	Good		0	hotels dubois wyoming	823	dubois wyoming hotel	hotels dubois wyoming
mariaf	747	747	89fcd07f20b6785b92134bd6c1d0fa42	970	2015-09-23	QueryPair2K0917	Excellent		0	hotels wauwatosa wi	970	hotels in wauwatosa wi	hotels wauwatosa wi
mariaf	791	791	e5e63da79fcd2bebbd7cb8bf1c1d0274	1083	2015-09-22	QueryPair2K0917	Good		0	hotels at the beach in sonora ca	1083	hotels sonora ca	hotels at the beach in sonora ca
mariaf	792	792	6aab1270668d8cac7cef2566a1c5f569	983	2015-09-23	QueryPair2K0917	Excellent		0	where to stay in mauritius	983	mauritius where to stay	where to stay in mauritius
mariaf	841	841	4a213d37242bdcad8e7300e202e7caa4	1130	2015-09-23	QueryPair2K0917	Good		0	flights atlanta	1130	cheapflights to atlanta	flights atlanta
mariaf	843	843	df9028fcb6b065e000ffe8a4f03eeb38	1763	2015-09-22	QueryPair2K0917	Excellent		0	hotels in somerset ky	1763	somerset ky hotels	hotels in somerset ky
mariaf	847	847	d7322ed717dedf1eb4e6e52a37ea7bcd	1007	2015-09-23	QueryPair2K0917	Good		0	flights oakland california	1007	cheap flights to oakland california	flights oakland california
mariaf	923	923	ced556cd9f9c0c8315cfbe0744a3baf0	1498	2015-09-23	QueryPair2K0917	Excellent		0	hotels collingwood	1498	hotels in collingwood	hotels collingwood
mariaf	927	927	13f320e7b5ead1024ac95c3b208610db	527	2015-09-23	QueryPair2K0917	Fair		0	hotel windsor windsor california	527	hotel near windsor california	hotel windsor windsor california
mariaf	928	928	a0833c8a1817526ac555f8d67727caf6	1299	2015-09-22	QueryPair2K0917	Excellent		0	hotels biloxi mississippi	1299	biloxi mississippi hotel	hotels biloxi mississippi
mariaf	93	93	4e732ced3463d06de0ca9a15b6153677	26	2015-09-23	QueryPair2K0917	Fair		0	vacation rentals oaxaca	26	oaxaca vacation	vacation rentals oaxaca
mariaf	939	939	97af4fb322bb5c8973ade16764156bed	1184	2015-09-23	QueryPair2K0917	Good		0	hotel knoxville	1184	knoxville hotels downtown	hotel knoxville
mariaf	948	948	49182f81e6a13cf5eaa496d51fea6406	295	2015-09-22	QueryPair2K0917	Good		0	discount hotels manhatten	295	hotels manhatten	discount hotels manhatten
mariaf	970	970	d79aac075930c83c2f1e369a511148fe	980	2015-09-22	QueryPair2K0917	Excellent		0	hotels van horn tx	980	hotels in van horn tx	hotels van horn tx
mariaf	979	979	0ce2ffd21fc958d9ef0ee9ba5336e357	1265	2015-09-22	QueryPair2K0917	Excellent		0	hotels in tukwila washington	1265	tukwila washington hotels	hotels in tukwila washington
mariaf	985	985	6c8dba7d0df1c4a79dd07646be9a26c8	1264	2015-09-23	QueryPair2K0917	Good		0	nn5 star hotels las vegas	1264	best hotels las vegas	nn5 star hotels las vegas
mariaf	988	988	f57a2f557b098c43f11ab969efe1504b	905	2015-09-23	QueryPair2K0917	Good		0	cruise orlando	905	cruise to orlando	cruise orlando
manjuprasad	915	915	bcb41ccdc4363c6848a1d760f26c28a0	1590	2015-09-19	QueryPair2K0917	Good		0	cruise caribbean	1590	cruises departing from caribbean	cruise caribbean
kcecil	1059	1059	571d3a9420bfd9219f65b643d0003bf4	1475	2015-09-23	QueryPair2K0917	Excellent		0	hotels on the beach destin fl	1475	beach hotels in destin fl	hotels on the beach destin fl
kcecil	1089	1089	1be3bc32e6564055d5ca3e5a354acbef	494	2015-09-23	QueryPair2K0917	Excellent		0	hotels in clarksville	494	hotels clarksville	hotels in clarksville
kcecil	1096	1096	7137debd45ae4d0ab9aa953017286b20	1728	2015-09-23	QueryPair2K0917	Excellent		0	hotels in elgin	1728	elgin hotels	hotels in elgin
kcecil	1098	1098	ff1418e8cc993fe8abcfe3ce2003e5c5	1851	2015-09-23	QueryPair2K0917	Excellent		0	hotels ponte vedra beach fl	1851	hotel ponte vedra beach fl	hotels ponte vedra beach fl
kcecil	1110	1110	c8ffe9a587b126f152ed3d89a146b445	124	2015-09-23	QueryPair2K0917	Excellent		0	hotels near of north myrtle beach	124	north myrtle beach oceanfront hotels	hotels near of north myrtle beach
kcecil	1166	1166	ca8155f4d27f205953f9d3d7974bdd70	866	2015-09-23	QueryPair2K0917	Excellent		0	resorts in panama city beach florida	866	panama city beach florida resorts	resorts in panama city beach florida
kcecil	1242	1242	1896a3bf730516dd643ba67b4c447d36	1175	2015-09-23	QueryPair2K0917	Excellent		0	hotels and elk grove ca	1175	elk grove ca hotels	hotels and elk grove ca
kcecil	1262	1262	6ea2ef7311b482724a9b7b0bc0dd85c6	480	2015-09-23	QueryPair2K0917	Excellent		0	hotels near montbleu lake tahoe	480	hotel montbleu lake tahoe	hotels near montbleu lake tahoe
kcecil	1278	1278	a87ff679a2f3e71d9181a67b7542122c	4	2015-09-23	QueryPair2K0917	Excellent		0	vacation rentals in silver shells destin florida	4	silver shells destin florida vacation rentals	vacation rentals in silver shells destin florida
kcecil	1280	1280	464d828b85b0bed98e80ade0a5c43b0f	1713	2015-09-23	QueryPair2K0917	Excellent		0	hotels jesup georgia	1713	jesup georgia hotel	hotels jesup georgia
kcecil	1298	1298	d707329bece455a462b58ce00d1194c9	961	2015-09-23	QueryPair2K0917	Excellent		0	hotels in mission beach	961	mission beach hotels	hotels in mission beach
kcecil	1301	1301	7d771e0e8f3633ab54856925ecdefc5d	1178	2015-09-23	QueryPair2K0917	Excellent		0	hotels by port canaveral	1178	port canaveral hotels	hotels by port canaveral
kcecil	133	133	6449f44a102fde848669bdd9eb6b76fa	1786	2015-09-23	QueryPair2K0917	Good		0	hotels near colonial williamsburg williamsburg	1786	hotels williamsburg	hotels near colonial williamsburg williamsburg
kcecil	1394	1394	17c3433fecc21b57000debdf7ad5c930	1819	2015-09-23	QueryPair2K0917	Good		0	oceanfront hotels occidental california	1819	occidental california hotels	oceanfront hotels occidental california
kcecil	1448	1448	06eb61b839a0cefee4967c67ccb099dc	310	2015-09-23	QueryPair2K0917	Excellent		0	hotels in gardnerville	310	gardnerville hotel	hotels in gardnerville
kcecil	1468	1468	4ea06fbc83cdd0a06020c35d50e1e89a	770	2015-09-23	QueryPair2K0917	Good		0	hotels st maarten	770	st maarten hotels all inclusive	hotels st maarten
kcecil	1484	1484	96a93ba89a5b5c6c226e49b88973f46e	1766	2015-09-23	QueryPair2K0917	Excellent		0	hotels mattheson il matteson il	1766	hotels in matteson il	hotels mattheson il matteson il
kcecil	1590	1590	c930eecd01935feef55942cc445f708f	1447	2015-09-23	QueryPair2K0917	Excellent		0	hotels saint augustine beach	1447	hotel saint augustine beach	hotels saint augustine beach
kcecil	162	162	f442d33fa06832082290ad8544a8da27	1826	2015-09-23	QueryPair2K0917	Excellent		0	hotels in ridgefield	1826	hotels ridgefield	hotels in ridgefield
kcecil	1626	1626	ef50c335cca9f340bde656363ebd02fd	1018	2015-09-23	QueryPair2K0917	Good		0	hotel portland	1018	portland hotel review	hotel portland
kcecil	1694	1694	e49b8b4053df9505e1f48c3a701c0682	748	2015-09-23	QueryPair2K0917	Good		0	rentals miami beach florida	748	miami beach florida vacation rentals	rentals miami beach florida
kcecil	1703	1703	5d44ee6f2c3f71b73125876103c8f6c4	617	2015-09-23	QueryPair2K0917	Excellent		0	hotels fort payne	617	hotels near fort payne	hotels fort payne
kcecil	1705	1705	4da04049a062f5adfe81b67dd755cecc	1104	2015-09-23	QueryPair2K0917	Excellent		0	vacations to north carolina nc	1104	north carolina nc vacation	vacations to north carolina nc
kcecil	1722	1722	fa83a11a198d5a7f0bf77a1987bcd006	840	2015-09-23	QueryPair2K0917	Excellent		0	hotels owatonna	840	hotels near owatonna	hotels owatonna
kcecil	1751	1751	c4851e8e264415c4094e4e85b0baa7cc	1227	2015-09-23	QueryPair2K0917	Excellent		0	hotels sag harbor new york	1227	hotels in sag harbor new york	hotels sag harbor new york
kcecil	1776	1776	c2626d850c80ea07e7511bbae4c76f4b	828	2015-09-23	QueryPair2K0917	Excellent		0	cheap hotels at wisconsin dells wi	828	cheap wisconsin dells wi hotel	cheap hotels at wisconsin dells wi
kcecil	1799	1799	c5ab0bc60ac7929182aadd08703f1ec6	636	2015-09-23	QueryPair2K0917	Excellent		0	hotel outer banks nc	636	hotels in outer banks nc	hotel outer banks nc
kcecil	1887	1887	979d472a84804b9f647bc185a877a8b5	213	2015-09-23	QueryPair2K0917	Good		0	hotels in mombasa kenya	213	4 star hotels in mombasa kenya	hotels in mombasa kenya
kcecil	1949	1949	204da255aea2cd4a75ace6018fad6b4d	1547	2015-09-23	QueryPair2K0917	Good		0	cheap hotels in whitelaw miami	1547	hotel whitelaw miami	cheap hotels in whitelaw miami
kcecil	1963	1963	3683af9d6f6c06acee72992f2977f67e	1966	2015-09-23	QueryPair2K0917	Excellent		0	condo rentals in gulf shores gulf shores alabama	1966	gulf shores alabama rentals	condo rentals in gulf shores gulf shores alabama
kcecil	268	268	2bb232c0b13c774965ef8558f0fbd615	523	2015-09-23	QueryPair2K0917	Excellent		0	hotels weehawken new jersey	523	hotels in weehawken new jersey	hotels weehawken new jersey
kcecil	27	27	371bce7dc83817b7893bcdeed13799b5	352	2015-09-23	QueryPair2K0917	Good		0	luxury hotels woodland park	352	woodland park hotels	luxury hotels woodland park
kcecil	299	299	019d385eb67632a7e958e23f24bd07d7	433	2015-09-23	QueryPair2K0917	Good		0	hotel asheville nc	433	best asheville nc hotels	hotel asheville nc
kcecil	346	346	182be0c5cdcd5072bb1864cdee4d3d6e	33	2015-09-23	QueryPair2K0917	Excellent		0	hotels pineville la	33	hotels in pineville la	hotels pineville la
kcecil	372	372	4734ba6f3de83d861c3176a6273cac6d	273	2015-09-23	QueryPair2K0917	Excellent		0	hotels apopka	273	hotels in apopka	hotels apopka
kcecil	391	391	67d16d00201083a2b118dd5128dd6f59	876	2015-09-23	QueryPair2K0917	Excellent		0	motels estes park co	876	motels in estes park co	motels estes park co
kcecil	411	411	8248a99e81e752cb9b41da3fc43fbe7f	1140	2015-09-23	QueryPair2K0917	Excellent		0	hotels.in keystone keystone sd	1140	keystone sd hotel	hotels.in keystone keystone sd
kcecil	415	415	0e4e946668cf2afc4299b462b812caca	1412	2015-09-23	QueryPair2K0917	Good		0	cheap hotels near yosemite valley	1412	hotels yosemite valley	cheap hotels near yosemite valley
kcecil	417	417	3d863b367aa379f71c7afc0c9cdca41d	1974	2015-09-23	QueryPair2K0917	Excellent		0	hotels in homewood ithaca	1974	hotel homewood ithaca	hotels in homewood ithaca
kcecil	451	451	944626adf9e3b76a3919b50dc0b080a4	1903	2015-09-23	QueryPair2K0917	Excellent		0	condos panama city beach fl	1903	condos in panama city beach fl	condos panama city beach fl
kcecil	453	453	285ab9448d2751ee57ece7f762c39095	1211	2015-09-23	QueryPair2K0917	Good		0	hotels by beach in mount dora florida	1211	mount dora florida hotel	hotels by beach in mount dora florida
kcecil	474	474	309928d4b100a5d75adff48a9bfc1ddb	1418	2015-09-23	QueryPair2K0917	Excellent		0	condos myrtle beach south carolina	1418	condos for rent in myrtle beach sc	condos myrtle beach south carolina
kcecil	515	515	207f88018f72237565570f8a9e5ca240	1652	2015-09-23	QueryPair2K0917	Good		0	oceanfront hotels wilmington	1652	hotel wilmington	oceanfront hotels wilmington
kcecil	537	537	9f62b8625f914a002496335037e9ad97	2027	2015-09-23	QueryPair2K0917	Excellent		0	hotels in brownsville	2027	brownsville hotel	hotels in brownsville
kcecil	563	563	b86e8d03fe992d1b0e19656875ee557c	845	2015-09-23	QueryPair2K0917	Excellent		0	hotels jamestown	845	hotels near to jamestown	hotels jamestown
kcecil	598	598	ecd62de20ea67e1c2d933d311b08178a	1789	2015-09-23	QueryPair2K0917	Excellent		0	ft myers beach rental fort myers beach fl	1789	rentals in fort myers beach fl	ft myers beach rental fort myers beach fl
kcecil	599	599	c913303f392ffc643f7240b180602652	1464	2015-09-23	QueryPair2K0917	Good		0	best hotels in fresno ca	1464	fresno ca hotels	best hotels in fresno ca
kcecil	637	637	dd77279f7d325eec933f05b1672f6a1f	1116	2015-09-23	QueryPair2K0917	Good		0	hotels kansas city mo	1116	cheap hotels in kansas city mo	hotels kansas city mo
kcecil	639	639	6ecbdd6ec859d284dc13885a37ce8d81	426	2015-09-23	QueryPair2K0917	Good		0	beachfront hotels in st petersburg beach florida	426	hotels in st petersburg beach florida	beachfront hotels in st petersburg beach florida
kcecil	645	645	c45147dee729311ef5b5c3003946c48f	116	2015-09-23	QueryPair2K0917	Good		0	hotels in in carolina beach	116	cheap hotels in carolina beach nc	hotels in in carolina beach
kcecil	7	7	6d3a1e06d6a06349436bc054313b648c	1487	2015-09-23	QueryPair2K0917	Good		0	cruises bermuda	1487	best cruises bermuda	cruises bermuda
kcecil	708	708	01f78be6f7cad02658508fe4616098a9	550	2015-09-23	QueryPair2K0917	Good		0	hotels near chicago	550	hotel chicago	hotels near chicago
kcecil	743	743	9c82c7143c102b71c593d98d96093fde	706	2015-09-23	QueryPair2K0917	Excellent		0	hotels in playa del carmen	706	hotels playa del carmen mexique	hotels in playa del carmen
kcecil	795	795	10c272d06794d3e5785d5e7c5356e9ff	1641	2015-09-23	QueryPair2K0917	Good		0	hotel universal studios orlando fl	1641	cheap hotels orlando fl	hotel universal studios orlando fl
kcecil	803	803	b137fdd1f79d56c7edf3365fea7520f2	750	2015-09-23	QueryPair2K0917	Good		0	hotels canandaigua ny	750	cheap canandaigua ny hotels	hotels canandaigua ny
kcecil	817	817	c3395dd46c34fa7fd8d729d8cf88b7a8	1943	2015-09-23	QueryPair2K0917	Good		0	hotels laurel montana	1943	laurel montana cheap hotels	hotels laurel montana
kcecil	822	822	6d9cb7de5e8ac30bd5e8734bc96a35c1	1466	2015-09-23	QueryPair2K0917	Excellent		0	hotel nauvoo il	1466	hotels in nauvoo il	hotel nauvoo il
kcecil	879	879	b73ce398c39f506af761d2277d853a92	160	2015-09-23	QueryPair2K0917	Excellent		0	hotels lima ohio	160	hotels near lima ohio	hotels lima ohio
kcecil	884	884	d010396ca8abf6ead8cacc2c2f2f26c7	1542	2015-09-23	QueryPair2K0917	Good		0	marin county hotels	1542	hotels near marin county	marin county hotels
kcecil	98	98	93db85ed909c13838ff95ccfa94cebd9	86	2015-09-23	QueryPair2K0917	Good		0	hotels wilmington nc	86	cheap hotels in wilmington nc	hotels wilmington nc
kcecil	995	995	a981f2b708044d6fb4a71a1463242520	1625	2015-09-23	QueryPair2K0917	Excellent		0	hotel in ames iowa	1625	ames iowa hotel	hotel in ames iowa
kaisa	10	10	7c590f01490190db0ed02a5070e20f01	795	2015-09-22	QueryPair2K0917	Good		0	condos for rent clearwater beach	795	clearwater beach oceanfront condos	condos for rent clearwater beach
kaisa	100	100	f69e505b08403ad2298b9f262659929a	1442	2015-09-22	QueryPair2K0917	Good		0	resort palm springs	1442	resorts near palm springs	resort palm springs
kaisa	1006	1006	8bf1211fd4b7b94528899de0a43b9fb3	378	2015-09-22	QueryPair2K0917	Good		0	boutique hotel portland tx	378	portland tx hotel	boutique hotel portland tx
